TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,0.0,14.2238,21.0,10.0,11.0,20.0,18.0,17.5287,31.7525,31.7533,34.7821,0.0,NA,NA,NA,NA,2.0,1.3248,0.47141,NA,1.79621,36.7895,38.5989
2,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,1.0,38.5993,19.0,9.0,10.0,18.0,17.0,16.8213,55.4205,55.4211,58.4461,0.0,1,0,58.703431342,0.257373494387,20.4042,1.0098,0.178807,1.44262650561,2.63123,59.2183,61.8627
3,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,2.0,61.863,19.0,10.0,9.0,17.0,16.0,15.5145,77.3775,77.378,80.4102,0.0,2,1,80.7674381022,0.357203620719,19.2045,1.2377,0.485591,1.34279637928,3.06609,81.269,84.3434
4,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,3.0,84.3437,21.0,10.0,11.0,20.0,16.0,15.9402,100.284,100.285,103.308,1.0,2,0,103.671494794,0.363954012166,19.6278,2.4102,0.0598269,1.33604598783,3.80607,104.185,108.007
5,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,4.0,108.007,18.0,9.0,9.0,17.0,15.0,14.5146,122.522,122.523,125.555,1.0,1,0,125.903440102,0.348587601969,18.1961,1.233,0.485491,1.35141239803,3.0699,126.411,129.488
6,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,5.0,129.488,19.0,10.0,9.0,18.0,15.0,14.5147,144.003,144.004,147.036,1.0,1,0,147.375375835,0.339614014141,18.187,1.0587,0.485399,1.36038598586,2.90449,147.893,150.802
7,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,6.0,150.803,23.0,10.0,13.0,11.0,18.0,17.5122,168.315,168.315,171.333,0.0,1,1,171.759486626,0.426568631548,21.2568,1.8631,0.487878,1.27343136845,3.62441,172.276,175.916
8,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,7.0,175.916,20.0,6.0,14.0,10.0,15.0,14.8389,190.755,190.756,193.78,1.0,1,1,194.071326544,0.290964224609,18.455,5.4629,0.161167,1.40903577539,7.0331,194.58,201.63
9,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,8.0,201.63,19.0,4.0,15.0,6.0,15.0,14.5149,216.145,216.145,219.177,1.0,1,1,219.559356285,0.381971417868,18.2295,1.4961,0.485134,1.31802858213,3.29926,220.055,223.36
10,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,9.0,223.361,19.0,6.0,13.0,10.0,15.0,15.0269,238.388,238.388,241.408,1.0,1,1,241.695445128,0.287307731109,18.6347,1.2135,-0.0268305,1.41269226889,2.59936,242.198,244.808
