TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,0.0,0.0341352,6.07913,6.04499,6.07943,9.11209,0.0,2.0,0.0,9.56795,0.455852,9.83381,4.7413,1.24415,5.98545,9.86978,15.8617
2,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,1.0,15.8859,21.944,6.05807,21.9442,24.9768,0.0,1.0,1.0,25.32,0.343154,9.73406,2.5049,1.35685,3.86175,25.6327,29.5101
3,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,2.0,29.5481,35.6086,6.06048,35.6088,38.6421,1.0,1.0,0.0,39.152,0.509924,9.90387,1.2245,1.19008,2.41458,39.4654,41.8919
4,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,3.0,41.9244,47.9743,6.04985,47.9745,51.0073,1.0,2.0,0.0,51.3839,0.376605,9.75949,3.9403,1.32339,5.26369,51.6956,56.9736
5,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,4.0,57.0068,63.0725,6.06565,63.0727,66.1056,0.0,2.0,1.0,66.4079,0.302317,9.70109,2.3911,1.39768,3.78878,66.7312,70.5219
6,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,5.0,70.5486,76.6042,6.05563,76.6044,79.637,1.0,2.0,0.0,79.9599,0.322911,9.71135,1.2493,1.37709,2.62639,80.2876,82.9207
7,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,6.0,82.9581,89.0195,6.06145,89.0198,92.0526,0.0,1.0,0.0,92.4719,0.419351,9.81385,1.1231,1.28065,2.40375,92.7825,95.2025
8,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,7.0,95.2327,101.285,6.05191,101.285,104.318,0.0,1.0,1.0,104.64,0.322058,9.70727,1.1239,1.37794,2.50184,104.944,107.451
9,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,8.0,107.474,113.517,6.04264,113.517,116.55,0.0,1.0,1.0,116.96,0.410268,9.78594,1.7448,1.28973,3.03453,117.271,120.316
10,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,9.0,120.345,126.398,6.05373,126.399,129.431,0.0,1.0,0.0,129.784,0.352431,9.73925,1.3975,1.34757,2.74507,130.093,132.848
11,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,10.0,132.889,138.947,6.05792,138.947,141.981,1.0,1.0,0.0,142.408,0.427362,9.81875,1.1188,1.27264,2.39144,142.739,145.147
12,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,11.0,145.175,151.213,6.0372,151.213,154.245,1.0,1.0,1.0,154.536,0.290535,9.66043,1.1342,1.40946,2.54366,154.861,157.412
13,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,12.0,157.442,163.477,6.03543,163.478,166.511,0.0,1.0,1.0,166.792,0.281142,9.64981,1.1622,1.41886,2.58106,167.103,169.694
14,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,13.0,169.716,175.776,6.0598,175.777,178.809,0.0,2.0,0.0,179.104,0.294758,9.68738,1.1584,1.40524,2.56364,179.41,181.976
15,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,14.0,182.006,188.058,6.05196,188.058,191.091,0.0,1.0,1.0,191.336,0.245233,9.63032,3.6229,1.45477,5.07767,191.649,196.741
16,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,15.0,196.771,202.823,6.0522,202.823,205.856,1.0,1.0,0.0,206.104,0.247879,9.63319,3.1912,1.45212,4.64332,206.419,211.072
17,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,16.0,211.098,217.155,6.05649,217.155,220.188,1.0,2.0,0.0,221.024,0.836207,10.2258,1.1057,0.863793,1.96949,221.343,223.321
18,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,17.0,223.362,229.42,6.05779,229.42,232.453,0.0,1.0,0.0,232.904,0.450546,9.84192,3.4263,1.24945,4.67575,233.216,237.903
