TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,0.0,0.0315068,6.08308,6.05157,6.08339,9.11588,1.0,NA,NA,NA,NA,2.0,2.5659,NA,2.5659,11.1302,13.6994
2,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,1.0,13.7273,19.7648,6.03742,19.765,22.7979,1.0,1,1,23.2239593029,0.426094068171,9.79661,1.783,1.27390593183,3.05691,23.5433,26.6144
3,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,2.0,26.6402,32.6966,6.05638,32.6968,35.7297,1.0,1,1,36.0639134495,0.334209446236,9.72368,4.3408,1.36579055376,5.70659,36.3853,42.0959
4,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,3.0,42.1246,48.1782,6.05355,48.1784,51.2112,0.0,1,0,51.6319967105,0.420805673979,9.80735,1.1604,1.27919432602,2.43959,51.946,54.3945
5,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,4.0,54.4214,60.4767,6.05531,60.477,63.5099,1.0,1,0,63.8479690505,0.33807247358,9.72656,1.1412,1.36192752642,2.50313,64.1602,66.6763
6,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,5.0,66.7066,72.7586,6.05204,72.7588,75.7917,1.0,2,1,76.3598630289,0.56815726686,9.95331,2.1542,1.13184273314,3.28604,76.6747,79.9748
7,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,6.0,80.0003,86.057,6.05669,86.0572,89.0901,0.0,1,1,89.703825005,0.613752014864,10.0035,1.0825,1.08624798514,2.16875,90.0275,92.2067
8,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,7.0,92.2279,98.2889,6.06102,98.2891,101.322,1.0,1,1,101.991808388,0.670224483008,10.0639,1.2245,1.02977551699,2.25428,102.307,104.572
9,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,8.0,104.592,110.654,6.06193,110.654,113.687,1.0,1,1,114.807959475,1.12057130969,10.5157,2.2412,0.579428690313,2.82063,115.133,117.954
10,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,9.0,117.975,124.019,6.04381,124.019,127.052,0.0,1,1,127.463799269,0.411417131814,9.78836,1.6301,1.28858286819,2.91868,127.787,130.719
11,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,10.0,130.74,136.801,6.06149,136.801,139.834,1.0,1,1,140.54394793,0.709802483801,10.1044,1.8199,0.990197516199,2.8101,140.862,143.684
12,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,11.0,143.714,149.766,6.05239,149.766,152.799,1.0,1,0,153.783812062,0.98451353079,10.3701,1.2203,0.71548646921,1.93579,154.097,156.049
13,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,12.0,156.075,162.132,6.05665,162.132,165.164,0.0,1,1,166.007839706,0.843371251238,10.233,3.1124,0.856628748762,3.96903,166.33,170.314
14,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,13.0,170.383,176.446,6.06338,176.447,179.48,1.0,1,1,180.015741714,0.536214323823,9.93264,1.4355,1.16378567618,2.59929,180.338,182.946
15,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,14.0,182.969,189.028,6.05922,189.029,192.061,0.0,1,1,192.759750736,0.698336870635,10.0906,1.5147,1.00166312936,2.51636,193.069,195.594
16,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,15.0,195.622,201.66,6.0387,201.66,204.693,1.0,1,0,205.567721539,0.874413664492,10.2462,1.61,0.825586335508,2.43559,205.88,208.327
17,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,16.0,208.353,214.409,6.05541,214.409,217.442,1.0,2,0,218.143856329,0.702040936536,10.0905,1.0075,0.997959063464,2.00546,218.455,220.475
18,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,17.0,220.501,226.557,6.05586,226.557,229.59,1.0,1,1,230.343730897,0.753394166606,10.1424,1.5139,0.946605833394,2.46051,230.656,233.124
