TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,0.0,2.98777,17.0,11.0,6.0,2.0,15.0,14.5441,17.5319,17.5329,20.5418,1.0,1.0,1.0,20.6986675262,0.156877934933,18.0109,1.3267,0.456049,1.54312205315,3.32587,21.206,24.5359
2,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,1.0,24.5363,17.0,8.0,9.0,14.0,18.0,17.5041,42.0404,42.0412,45.0475,0.0,1.0,0.0,45.2736091614,0.226093992591,21.0373,2.5575,0.496002,1.47390604019,4.52741,45.7829,50.3111
3,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,2.0,50.3116,10.0,5.0,5.0,9.0,15.0,14.502,64.8136,64.8143,67.8219,0.0,1.0,0.0,68.1447067261,0.322855949402,18.1331,2.3911,0.49807,1.37714409828,4.26631,68.6536,72.9225
4,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,3.0,72.9228,16.0,8.0,8.0,13.0,17.0,16.5004,89.4233,89.4241,92.4291,0.0,1.0,1.0,92.4716186523,0.0425316020846,19.8488,4.6191,0.499691,1.65746843815,6.77626,92.9802,99.7589
5,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,4.0,99.7594,20.0,8.0,12.0,13.0,17.0,16.5015,116.261,116.262,119.271,1.0,NA,NA,NA,NA,2.0,5.0846,0.498605,NA,5.5832,121.28,126.87
6,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,5.0,126.87,15.0,7.0,8.0,13.0,15.0,14.5041,141.374,141.375,144.381,1.0,1,0,144.525413719,0.144727921404,17.9552,1.0887,0.495992,1.5552720786,3.13996,145.035,148.176
7,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,6.0,148.177,14.0,7.0,7.0,11.0,16.0,15.502,163.679,163.679,166.687,0.0,1,0,166.804454282,0.117418366455,18.9277,3.6695,0.498153,1.58258163354,5.75023,167.314,173.068
8,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,7.0,173.068,11.0,5.0,6.0,7.0,15.0,14.5006,187.569,187.57,190.575,1.0,2,0,190.667437835,0.0924030343303,17.899,1.2245,0.499518,1.60759696567,3.33161,191.176,194.511
9,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,8.0,194.512,21.0,13.0,8.0,13.0,16.0,15.9405,210.452,210.453,213.459,1.0,1,1,213.466494768,0.00774972722866,19.2548,1.1477,0.0596249,1.69225027277,2.89958,213.974,216.877
10,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,9.0,216.877,15.0,6.0,9.0,7.0,15.0,14.749,231.626,231.627,234.634,1.0,2,0,234.689541616,0.0559287170763,18.1124,1.3975,0.251107,1.64407128292,3.29268,235.199,238.494
11,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,10.0,238.494,9.0,3.0,6.0,6.0,18.0,17.5045,255.999,255.999,259.006,1.0,1,0,259.416495826,0.410620786774,21.2223,1.2853,0.495553,1.28937921323,3.07023,259.926,262.998
12,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,11.0,262.998,17.0,4.0,13.0,1.0,15.0,14.765,277.763,277.764,280.771,1.0,1,0,280.791568444,0.0208576169971,18.0933,1.4411,0.235102,1.679142383,3.35534,281.301,284.658
13,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,12.0,284.658,23.0,17.0,6.0,10.0,15.0,14.6899,299.348,299.349,302.354,0.0,2,0,302.390577359,0.036097700242,18.0326,1.5734,0.310205,1.66390229976,3.54751,302.898,306.449
14,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,13.0,306.449,11.0,3.0,8.0,5.0,18.0,17.5034,323.953,323.953,326.962,0.0,1,0,327.077511578,0.115637599258,20.9282,1.0113,0.496733,1.58436240074,3.0924,327.586,330.682
15,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,14.0,330.682,21.0,8.0,13.0,5.0,15.0,14.6932,345.376,345.376,348.383,1.0,1,1,348.42864087,0.0460424423218,18.0463,1.0098,0.30686,1.65395755768,2.97062,348.937,351.911
16,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,15.0,351.912,24.0,17.0,7.0,14.0,19.0,18.8577,370.769,370.77,373.779,1.0,2,0,373.97975287,0.200739052583,22.368,1.1749,0.142407,1.49926094742,2.81657,374.489,377.308
17,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,16.0,377.308,9.0,4.0,5.0,5.0,19.0,18.5012,395.809,395.81,398.815,1.0,1,0,399.178495012,0.363622029516,22.1703,1.2297,0.498995,1.33637797048,3.06507,399.687,402.753
