TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,0.0,0.0482645,6.0623,6.01404,6.06276,9.0683,0.0,1.0,0.0,9.7756061554,0.707307934761,10.0273,1.1412,0.992692053318,2.13389,10.0936,12.2285
2,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,1.0,12.2675,18.2766,6.00908,18.277,21.2805,0.0,1.0,1.0,21.4310970306,0.150598302484,9.46357,1.4355,1.5494017601,2.9849,21.7442,24.7327
3,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,2.0,24.7722,30.7864,6.01419,30.7867,33.7942,1.0,2.0,0.0,34.2065505981,0.412361741066,9.73438,2.1542,1.28763830662,3.44184,34.521,37.9669
4,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,3.0,38.0043,44.014,6.00967,44.0144,47.0194,1.0,2.0,0.0,47.3179321289,0.29852449894,9.61364,3.1124,1.40147554874,4.51388,47.6324,52.1499
5,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,4.0,52.1871,58.1991,6.01197,58.1994,61.2086,1.0,1.0,1.0,61.4693908691,0.260809004307,9.58227,1.0825,1.43919098377,2.52169,61.7825,64.3089
6,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,5.0,64.3373,70.3493,6.01201,70.3496,73.3572,0.0,1.0,1.0,73.3889083862,0.0317459218204,9.35162,1.1604,1.66825401783,2.82865,73.7007,76.5334
7,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,6.0,76.5772,82.5842,6.00703,82.5845,85.5938,1.0,1.0,0.0,85.8442840576,0.250517487526,9.56712,1.2203,1.44948256016,2.66978,86.162,88.8352
8,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,7.0,88.8744,94.8809,6.0065,94.8812,97.8846,1.0,1.0,1.0,97.9557952881,0.0712107867002,9.38141,1.783,1.62878918648,3.41179,98.271,101.685
9,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,8.0,101.726,107.733,6.00641,107.733,110.74,0.0,1.0,0.0,110.795341492,0.0555007867515,9.36893,1.61,1.6444991827,3.2545,111.11,114.365
10,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,9.0,114.407,120.421,6.01466,120.422,123.425,1.0,1.0,0.0,123.426712036,0.00125518278219,9.32016,1.5147,1.69874477386,3.21344,123.745,126.961
11,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,10.0,126.997,133.011,6.01413,133.012,136.017,1.0,NA,NA,NA,NA,2.0,2.5659,NA,2.5659,138.029,140.596
12,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,11.0,140.63,146.644,6.01385,146.644,149.65,0.0,2,0,150.153568625,0.50330278516,9.82386,1.6301,1.19669721484,2.8268,150.466,153.294
13,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,12.0,153.34,159.355,6.01455,159.355,162.362,1.0,2,1,162.369046434,0.00705216161441,9.32872,2.2412,1.69294783839,3.93415,162.686,166.622
14,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,13.0,166.661,172.67,6.00917,172.67,175.677,1.0,1,1,175.944422709,0.267437275063,9.58355,4.3408,1.43256272494,5.77336,176.259,182.037
15,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,14.0,182.077,188.086,6.0097,188.087,191.091,1.0,1,1,191.2157745,0.125193284446,9.43922,1.2245,1.57480671555,2.79931,191.528,194.329
16,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,15.0,194.372,200.379,6.00708,200.379,203.386,0.0,2,0,203.511256837,0.12542217804,9.43939,1.5139,1.57457782196,3.08848,203.825,206.919
17,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,16.0,206.965,212.974,6.00957,212.975,215.98,0.0,2,1,216.014743421,0.0350462203205,9.35014,1.8199,1.66495377968,3.48485,216.331,219.818
18,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,17.0,219.862,225.872,6.01023,225.873,228.878,0.0,1,0,229.070121363,0.192232359317,9.50791,1.0075,1.50776764068,2.51527,229.389,231.908
