Trial,Resp,LR,Outcome,RT,respOnset
1,2,1,0,3.5455115709337406,6.533280069939792
1,2,1,0,0.598593424045248,7.13187349398504
1,2,1,0,0.5204610961955041,7.652334590180544
1,2,1,0,0.5354250143282115,8.187759604508756
1,2,1,0,0.5857218918099534,8.773481496318709
1,1,1,-3,0.5103269570681732,9.283808453386882
1,1,1,-3,0.7279061710287351,10.011714624415617
1,1,1,-3,0.7214840888045728,10.73319871322019
1,1,1,-3,0.6741880186600611,11.407386731880251
1,1,1,-3,0.6838177210884169,12.091204452968668
1,1,1,-3,0.5618426306755282,12.653047083644196
1,1,1,-3,0.7363609278691001,13.389408011513297
1,1,1,-3,0.968488568381872,14.357896579895169
1,1,1,-3,0.5586374984995928,14.916534078394761
1,1,1,-3,0.7025244847754948,15.619058563170256
1,1,1,-3,0.7839549328491557,16.403013496019412
1,2,1,0,0.6249808736902196,17.02799436970963
2,1,0,+14,0.7545526809699368,25.290845065144822
2,2,0,+50,1.7285371834004764,27.0193822485453
2,1,0,+30,1.7040704494575039,28.723452698002802
2,2,0,+50,1.3597118677571416,30.083164565759944
2,2,0,+50,1.7612341345229652,31.84439870028291
2,1,0,+14,0.5669955353369005,32.41139423561981
2,2,0,-15,0.631658906233497,33.043053141853306
2,1,0,+30,0.600865255080862,33.64391839693417
2,2,0,+50,0.5625597891339567,34.206478186068125
2,1,0,+30,0.8210335167241283,35.02751170279225
2,2,0,+50,0.8550410080351867,35.88255271082744
2,1,0,+30,0.64832086651586,36.5308735773433
2,1,0,+30,0.6795962516043801,37.21046982894768
2,2,0,+50,0.8110660718812142,38.021535900828894
2,1,0,+30,0.9851290698570665,39.00666497068596
2,2,0,+50,0.9953652159019839,40.002030186587945
2,1,0,+14,0.7139850248640869,40.71601521145203
3,2,0,+35,0.43549368242383935,50.74707725283224
3,1,0,+24,0.8103333635954186,51.55741061642766
3,2,0,+35,0.7829547674045898,52.34036538383225
3,1,0,+40,0.6864916708727833,53.02685705470503
3,2,0,+35,0.6548745003819931,53.681731555087026
3,1,0,+24,0.7278091400803532,54.40954069516738
3,2,0,-20,0.6009028856642544,55.010443580831634
3,1,0,+24,0.6483255314524285,55.65876911228406
3,2,0,+35,0.6067154143820517,56.265484526666114
3,1,0,+40,0.561794737179298,56.82727926384541
4,2,0,+2,0.5185736570856534,73.44141848091385
4,1,0,-1,0.5209024005162064,73.96232088143006
4,2,0,+2,0.9505754683341365,74.9128963497642
4,1,0,-1,0.7203604576352518,75.63325680739945
4,2,0,+2,0.6318032087292522,76.2650600161287
4,1,0,-1,0.5517268404073548,76.81678685653605
4,2,0,+2,0.529280963120982,77.34606781965704
4,1,0,-1,0.5589170845632907,77.90498490422033
4,2,0,+2,0.5359854304115288,78.44097033463186
4,1,0,+42,0.5038538713415619,78.94482420597342
4,2,0,+2,0.5527164319646545,79.49754063793807
4,2,0,+2,1.0161733843851835,80.51371402232326
4,1,0,-1,0.7601807886385359,81.27389481096179
4,2,0,+2,0.7137443134270143,81.9876391243888
4,1,0,-1,0.6052325819910038,82.59287170637981
4,1,0,-1,0.9120488837070297,83.50492059008684
5,2,1,-10,0.6123074463685043,100.37169146139058
5,2,1,-10,0.8537481946696062,101.22543965606019
5,2,1,0,0.7196952356607653,101.94513489172095
5,2,1,-10,0.5261905887164176,102.47132548043737
5,2,1,-10,0.9522383678122424,103.42356384824961
5,1,1,-8,0.887857381865615,104.31142123011523
5,2,1,-10,0.8487022728950251,105.16012350301025
5,1,1,-8,0.6629414442868438,105.8230649472971
5,2,1,-10,0.8415300665365066,106.6645950138336
5,1,1,-8,0.5984848861990031,107.26307990003261
5,2,1,-10,0.6645956358406693,107.92767553587328
5,1,1,-8,0.7944000686693471,108.72207560454262
5,2,1,-10,0.6855294470442459,109.40760505158687
5,1,1,-8,0.5780769704433624,109.98568202203023
5,2,1,-10,0.5748914310242981,110.56057345305453
5,1,1,-8,0.558327123784693,111.11890057683922
5,1,1,-8,0.545027349027805,111.66392792586703
5,2,1,-10,0.9772462360269856,112.64117416189401
5,2,1,0,0.7781977615668438,113.41937192346086
5,1,1,-8,0.6357945406343788,114.05516646409524
6,2,1,+2,0.7122303814103361,127.58242159461952
6,1,1,-4,0.7614907067909371,128.34391230141046
6,2,1,+10,0.743165847088676,129.08707814849913
6,1,1,-4,0.7033225023478735,129.790400650847
6,2,1,+2,0.8483110390079673,130.63871168985497
6,1,1,-4,0.6555543392314576,131.29426602908643
6,2,1,+2,0.6959895106847398,131.99025553977117
6,1,1,-4,0.5119344991107937,132.50219003888196
6,2,1,+2,0.9356799694651272,133.4378700083471
