TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,0.0,0.115075,6.1262,6.01112,6.12662,9.13036,0.0,1.0,0.0,9.39220237732,0.261844009161,9.57713,1.2203,1.43815600872,2.65846,9.70856,12.3691
2,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,1.0,12.4508,18.4609,6.01006,18.4612,21.4662,1.0,NA,NA,NA,NA,2.0,1.1412,NA,1.1412,23.4797,24.625
3,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,2.0,24.6967,30.7019,6.00515,30.7022,33.7101,1.0,1,1,33.9505558755,0.240419746027,9.55385,1.0825,1.45958025397,2.54208,34.2648,36.8083
4,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,3.0,36.8542,42.8593,6.00503,42.8596,45.865,0.0,1,1,46.1660427036,0.301088986103,9.61182,1.8199,1.3989110139,3.21881,46.4785,49.6992
5,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,4.0,49.7739,55.7837,6.00973,55.784,58.7919,1.0,1,1,59.1814883557,0.389561021933,9.70754,1.1604,1.31043897807,2.47084,59.4953,61.9676
6,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,5.0,62.0293,68.035,6.00562,68.0352,71.0411,0.0,2,0,71.5729355727,0.53185570502,9.84359,1.783,1.16814429498,2.95114,71.8858,74.8394
7,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,6.0,74.9161,80.926,6.00981,80.9263,83.9314,1.0,2,0,84.756357706,0.824976333184,10.1402,1.4355,0.875023666816,2.31052,85.0706,87.3839
8,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,7.0,87.4612,93.4666,6.00543,93.467,96.4731,1.0,1,0,96.8038375751,0.330744700332,9.64266,1.2245,1.36925529967,2.59376,97.1196,99.7155
9,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,8.0,99.798,105.808,6.00992,105.808,108.813,0.0,2,1,109.083344322,0.270040317613,9.5853,1.5139,1.42995968239,2.94386,109.4,112.345
10,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,9.0,112.423,118.429,6.00664,118.43,121.439,1.0,1,1,121.698754894,0.260122010252,9.57609,1.61,1.43987798975,3.04988,122.01,125.062
11,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,10.0,125.133,131.147,6.01455,131.147,134.154,0.0,NA,NA,NA,NA,2.0,2.2412,NA,2.2412,136.171,138.414
12,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,11.0,138.495,144.505,6.00933,144.505,147.509,0.0,1,0,147.769641931,0.260335042956,9.57416,2.1542,1.43966495704,3.59386,148.086,151.685
13,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,12.0,151.76,157.768,6.00876,157.769,160.774,1.0,1,1,162.401008189,1.62721942808,10.9415,1.0075,0.0727805719245,1.08028,162.714,163.797
14,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,13.0,163.862,169.872,6.01047,169.872,172.878,1.0,1,0,174.688505064,1.81091337249,11.1269,3.1124,-0.110913372494,3.00149,175.002,178.007
15,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,14.0,178.088,184.095,6.00717,184.096,187.104,0.0,1,1,187.655936865,0.552252424823,9.86763,4.3408,1.14774757518,5.48855,187.97,193.462
16,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,15.0,193.536,199.551,6.0143,199.551,202.556,1.0,1,1,202.823290731,0.267302924476,9.58698,1.5147,1.43269707552,2.9474,203.135,206.087
17,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,16.0,206.167,212.172,6.00475,212.172,215.179,0.0,1,1,215.454745934,0.27619338769,9.58749,1.6301,1.42380661231,3.05391,215.768,218.825
18,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,17.0,218.903,224.908,6.00562,224.909,227.917,0.0,2,0,228.278904657,0.362290963531,9.6763,2.5659,1.33770903647,3.90361,228.593,232.502
