TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,0.0,6.5342,11.0,6.0,5.0,8.0,19.0,18.5032,25.0374,25.0384,28.0437,0.0,2.0,1.0,28.309,0.265275,22.0748,1.8631,0.496927,1.43473,3.79475,28.8184,32.6159
2,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,1.0,32.6164,22.0,12.0,10.0,19.0,18.0,17.8306,50.447,50.4476,53.4565,1.0,1.0,0.0,53.7319,0.27539,21.4155,5.4629,0.169526,1.42461,7.05704,54.2408,61.3033
3,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,2.0,61.3037,19.0,9.0,10.0,18.0,15.0,14.5027,75.8065,75.8072,78.8168,0.0,1.0,0.0,79.0748,0.258028,18.0711,5.4629,0.497396,1.44197,7.40227,79.5869,86.9918
4,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,3.0,86.9922,22.0,11.0,11.0,21.0,15.0,14.6819,101.674,101.675,104.679,1.0,1.0,1.0,104.962,0.282873,18.2695,1.4961,0.318189,1.41713,3.23142,105.47,108.704
5,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,4.0,108.704,27.0,14.0,13.0,26.0,18.0,17.8463,126.551,126.551,129.557,1.0,1.0,0.0,129.945,0.387752,21.5402,1.048,0.153839,1.31225,2.51409,130.454,132.972
6,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,5.0,132.972,23.0,14.0,9.0,17.0,15.0,14.96,147.932,147.933,150.939,0.0,1.0,1.0,151.248,0.308559,18.5757,1.233,0.040145,1.39144,2.66459,151.756,154.423
7,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,6.0,154.423,19.0,9.0,10.0,18.0,16.0,15.757,170.18,170.181,173.188,1.0,2.0,0.0,173.511,0.322696,19.3873,1.2135,0.243152,1.3773,2.83396,174.02,176.856
8,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,7.0,176.857,17.0,10.0,7.0,6.0,18.0,17.5016,194.358,194.359,197.366,0.0,2.0,1.0,197.67,0.303359,21.1131,1.0098,0.498464,1.39664,2.9049,198.179,201.084
9,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,8.0,201.085,22.0,10.0,12.0,19.0,17.0,16.5047,217.59,217.59,220.597,1.0,1.0,1.0,220.845,0.248023,20.0598,2.274,0.495373,1.45198,4.22135,221.354,225.579
10,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,9.0,225.579,21.0,7.0,14.0,14.0,15.0,14.5018,240.081,240.082,243.089,1.0,1.0,1.0,243.396,0.306695,18.1164,1.7267,0.498317,1.39331,3.61832,243.906,247.527
