Trial,Resp,LR,Outcome,RT,respOnset
1,2,1,+15,3.057947298051886,200.4092377364646
1,1,1,-5,1.716506805324343,202.12574454178895
1,1,1,+20,2.0499278632221376,204.17567240501108
1,2,1,+15,0.9329975634723269,205.1086699684834
1,2,1,+15,2.166462080899578,207.275132049383
1,2,1,+15,1.733362004288665,209.00849405367165
1,1,1,+20,0.7829670360789578,209.7914610897506
1,1,1,-5,1.1665640276675049,210.95802511741812
2,1,0,-2,1.7657856074573601,221.30683032017708
2,1,0,-2,1.0162967572243815,222.32312707740147
2,2,0,+2,1.3167750385981662,223.63990211599963
2,2,0,+2,1.0831636423088185,224.72306575830845
2,1,0,+9,1.0840343432230384,225.8071001015315
2,2,0,+2,1.0167596710667794,226.82385977259827
2,1,0,+9,0.832174097893926,227.6560338704922
2,2,0,+2,1.333248503553591,228.98928237404579
2,2,0,+2,0.8826777715644312,229.87196014561022
2,1,0,-2,0.6337989028262427,230.50575904843646
2,1,0,-2,0.6332125201203098,231.13897156855677
2,1,0,-2,1.4831397036973613,232.62211127225413
2,1,0,-2,0.6334349151067045,233.25554618736084
2,2,0,+2,0.6000409297394071,233.85558711710024
2,2,0,+2,0.7664626095125868,234.62204972661283
2,1,0,-2,0.783074268975497,235.40512399558833
2,1,0,+9,0.9832014381290719,236.3883254337174
3,2,1,0,1.1994275122609679,245.52072068058152
3,2,1,0,0.9665172831865902,246.4872379637681
3,1,1,+3,0.6331925083474061,247.12043047211552
3,1,1,+3,0.8168311093205602,247.93726158143608
3,2,1,0,0.5829901440130243,248.5202517254491
3,2,1,0,1.2331968127664368,249.75344853821554
3,1,1,+3,0.8665290259439189,250.61997756415946
3,1,1,+3,1.0665916288111248,251.68656919297058
3,2,1,0,0.9665512654424901,252.65312045841307
3,2,1,0,0.7998709429434712,253.45299140135654
3,2,1,+8,1.0165497362410179,254.46954113759756
3,1,1,+3,0.5832839017368769,255.05282503933444
3,1,1,+3,0.6332801070517462,255.68610514638618
3,2,1,0,0.833281541858014,256.5193866882442
3,1,1,+3,0.9840415550129364,257.50342824325713
3,2,1,+8,1.1990654124444973,258.70249365570163
4,2,1,+32,0.7825026119139693,268.33448130428434
4,2,1,-15,0.9334298932843694,269.2679111975687
4,1,1,+9,0.649829843292764,269.9177410408615
4,2,1,-15,1.100132493040178,271.01787353390165
4,1,1,+9,1.1329676590870577,272.1508411929887
4,1,1,+9,1.1331772163321148,273.2840184093208
4,2,1,-15,1.1665610070226649,274.4505794163435
4,2,1,-15,1.0998315612845317,275.550410977628
4,1,1,+9,1.5498136450839866,277.100224622712
4,2,1,-15,1.2331688718004443,278.33339349451245
4,2,1,+32,1.0999263340206653,279.4333198285331
4,2,1,+32,0.933232796199718,280.36655262473283
4,1,1,+9,1.1332349861673947,281.4997876109002
5,2,1,-12,0.7163387819475702,290.88209327676174
5,2,1,-12,0.8664712561087526,291.7485645328705
5,1,1,-7,0.6665551545229391,292.4151196873934
5,1,1,-7,0.9832546769968076,293.39837436439024
5,2,1,0,0.5661179539208661,293.9644923183111
5,1,1,-7,0.9171965696044708,294.8816888879156
5,2,1,-12,0.9330292802445683,295.81471816816014
5,2,1,0,0.8168012804513864,296.6315194486115
5,1,1,-7,0.6663792019530774,297.2978986505646
5,1,1,-7,0.5501092907110205,297.8480079412756
5,1,1,-7,0.9496870045434207,298.79769494581905
5,1,1,-7,0.549899355885259,299.3475943017043
5,2,1,0,0.43326054837541506,299.7808548500797
5,2,1,-12,0.6333714815622216,300.41422633164194
5,2,1,-12,0.9000196719504174,301.31424600359236
5,1,1,-7,1.1498674125646176,302.464113416157
5,1,1,-7,0.41647746730996005,302.88059088346694
5,2,1,-12,0.9331920174926154,303.81378290095955
5,2,1,-12,0.6663055737318473,304.4800884746914
5,2,1,-12,0.8835624429616473,305.36365091765305
5,2,1,-12,1.3334814707974374,306.6971323884505
5,1,1,-7,0.5660405498932732,307.26317293834376
5,2,1,-12,1.0669257876614893,308.33009872600525
6,1,0,-5,0.7159679977768292,319.8785795114938
6,2,0,-3,1.1831756871306425,321.06175519862444
6,2,0,-3,0.6664566059806702,321.7282118046051
6,2,0,-3,0.550097208131092,322.2783090127362
6,1,0,-5,0.6667473430595692,322.94505635579577
6,1,0,-5,0.8830058891250019,323.8280622449208
6,2,0,-3,0.81664307417077,324.64470531909154
6,2,0,-3,0.48345385077482206,325.12815916986636
6,1,0,+25,1.049654494851893,326.17781366471826
6,2,0,-3,1.3666545715007032,327.54446823621896
6,2,0,-3,0.9331104600782965,328.47757869629726
6,1,0,-5,0.533296003195801,329.01087469949306
6,1,0,-5,1.1165512088055038,330.12742590829856
6,2,0,-3,0.7674658412250892,330.89489174952365
6,2,0,-3,0.6825660832164431,331.5774578327401
6,1,0,-5,0.8996394482641108,332.4770972810042
6,1,0,+25,0.6333148444688277,333.11041212547303
6,2,0,-3,1.3664423711912832,334.4768544966643
