Trial,Resp,LR,Outcome,RT,respOnset
1,1,0,+4,1.008696436884975,7.636003596077899
1,1,0,+4,0.5830075127216787,8.219011108799577
1,2,0,+3,1.0167490988094414,9.235760207609019
1,2,0,+3,0.9497847979243943,10.185545005533413
1,1,0,+4,0.6330448743242414,10.818589879857655
1,1,0,+4,0.7667760014287524,11.585365881286407
1,2,0,+3,0.749776189086333,12.33514207037274
1,2,0,+3,0.8000672848668273,13.135209355239567
1,2,0,+3,0.7500231268131756,13.885232482052743
1,1,0,0,1.0662083844797507,14.951440866532494
1,1,0,+4,0.8834015936167816,15.834842460149275
1,2,0,+3,0.5664691038991805,16.401311564048456
1,2,0,+3,0.8000937155104566,17.201405279558912
1,2,0,+3,0.8831724021790706,18.084577681737983
1,2,0,+3,0.7165660854820999,18.801143767220083
1,2,0,+3,0.6834016691327633,19.484545436352846
1,2,0,+3,0.9831912434524384,20.467736679805284
1,2,0,+3,0.8996009350405529,21.367337614845837
1,1,0,+4,0.9834585705327754,22.350796185378613
2,1,0,0,1.3657340299444058,31.43301700887423
2,1,0,0,0.8498875376117212,32.28290454648595
2,1,0,0,0.7833034604132081,33.06620800689916
2,2,0,-7,0.9498044321169345,34.016012439016095
2,2,0,-7,0.8334001021733002,34.849412541189395
2,2,0,-7,0.8164867557932212,35.665899296982616
2,1,0,0,0.7165883627387757,36.38248765972139
2,2,0,-7,0.7165928937060926,37.099080553427484
2,1,0,-34,0.5999620153893375,37.69904256881682
2,2,0,-7,1.0998202338660121,38.798862802682834
2,2,0,-7,0.5999574844220206,39.398820287104854
2,2,0,-7,1.0831647750505908,40.481985062155445
2,1,0,0,1.0665274401053466,41.54851250226079
2,1,0,0,0.8165222483717116,42.3650347506325
2,2,0,-7,0.63304298642106,42.99807773705356
2,2,0,-7,0.9835669361712007,43.981644673224764
2,1,0,0,0.5830565982025746,44.56470127142734
3,1,0,+15,0.7994227547451374,52.130661019067475
3,1,0,-20,0.8832173342732403,53.013878353340715
3,2,0,-4,0.8499018856753082,53.86378023901602
3,2,0,-4,0.8332298133129825,54.697010052329006
3,2,0,-4,0.9831621697442188,55.680172222073224
3,2,0,-4,1.0498753795156972,56.73004760158892
3,1,0,+15,0.7166261208010383,57.44667372238996
3,1,0,-20,0.9167551778573397,58.3634289002473
3,1,0,+15,1.1663563583256291,59.52978525857293
3,1,0,-20,0.6667054316105805,60.19649069018351
3,2,0,-4,0.5284229476887958,60.724913637872305
3,2,0,-4,0.837933712701215,61.56284735057352
3,2,0,-4,0.8334910991031848,62.396338449676705
3,2,0,-4,1.0328536674971929,63.4291921171739
3,1,0,+15,0.5832925860911473,64.01248470326505
3,1,0,-20,0.9000313769497552,64.9125160802148
3,1,0,-20,1.083217636337622,65.99573371655242
3,2,0,-4,0.8166759236848975,66.81240964023732
3,2,0,-4,0.6497022210426167,67.46211186127994
4,1,1,+35,0.7326793385241217,75.32785249888525
4,2,1,+10,0.8166230623978663,76.14447556128312
4,2,1,+30,0.7334756560558162,76.87795121733893
4,1,1,-10,1.1162687785001708,77.9942199958391
4,1,1,+35,0.6831539762449665,78.67737397208407
4,1,1,-10,0.8002530545327318,79.4776270266168
4,1,1,+35,0.8495514908581754,80.32717851747498
4,1,1,+35,0.7333246238069933,81.06050314128197
4,1,1,+35,1.616672600975562,82.67717574225753
4,1,1,+35,0.9666045043102258,83.64378024656776
4,2,1,+10,1.3663532621644663,85.01013350873222
4,2,1,+30,0.8334076537855708,85.8435411625178
4,2,1,+30,0.7330425710824784,86.57658373360027
4,2,1,+30,1.18325233599694,87.75983606959721
4,1,1,+35,1.1166010494475813,88.8764371190448
5,1,1,+3,1.4161153674936031,98.84197193745308
5,1,1,+3,0.7831108942959872,99.62508283174907
5,1,1,+3,0.7333359512256266,100.3584187829747
5,1,1,+3,0.6998362432841532,101.05825502625885
5,2,1,+5,0.9832014381290719,102.04145646438792
5,2,1,+5,1.0174872689253789,103.0589437333133
5,2,1,+5,0.7823523348263279,103.84129606813963
5,2,1,+5,0.6500435539248883,104.49133962206452
5,2,1,-10,0.7492743844397864,105.2406140065043
5,2,1,+5,0.9004368985376914,106.141050905042
5,2,1,+5,1.7998373382679347,107.94088824330993
5,1,1,+3,0.9666033715684534,108.90749161487838
5,1,1,+3,0.73302633511571,109.64051794999409
5,1,1,+3,1.5165688040624445,111.15708675405654
