TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,-5,MD1,-3,25,-3,-2,MD,0.9,1.0,0.0,188.942,10.0,5.0,5.0,4.0,16.0,15.5071,204.449,204.45,207.482,1.0,2.0,0.0,208.534,1.05206,19.8918,2.557,0.492978,0.647938,3.69792,208.843,212.549
2,0.25,0.6,1,0.4,-2,4,RR1,10,10,5.2,5.5,RR,0.75,1.0,1.0,212.549,24.0,15.0,9.0,3.0,20.0,19.5137,232.063,232.063,235.096,0.0,1.0,0.0,235.886,0.790368,23.6369,1.727,0.486387,0.909632,3.12302,236.196,239.329
3,0.3,1,2,0,0,-2,MD2,2,9,2,1.3,MD,0.7,1.0,2.0,239.329,20.0,12.0,8.0,2.0,15.0,14.5145,253.843,253.844,256.876,0.0,2.0,0.0,257.974,1.09777,18.9449,3.1912,0.485585,0.602228,4.27901,258.282,262.576
4,0.6,1,2,0,0,0,SD3,-7,-12,-7,-7.2,SD,0.4,1.0,3.0,262.576,23.0,13.0,10.0,2.0,15.0,14.7637,277.34,277.34,280.374,0.0,2.0,0.0,281.982,1.60832,19.7056,1.233,0.23638,0.0916806,1.56106,282.292,283.857
5,0.8,0.5,1,0.5,-4,2,RR2,25,12,10.5,10,RR,0.2,1.0,4.0,283.857,23.0,13.0,10.0,4.0,18.0,17.6634,301.521,301.521,304.554,1.0,1.0,0.0,305.19,0.635847,21.6326,4.7413,0.336627,1.06415,6.14208,305.502,311.653
6,0.2,1,2,0,0,0,SD4,-2,-6,-2,-1.2,SD,0.8,1.0,5.0,311.654,27.0,12.0,15.0,2.0,15.0,14.7143,326.368,326.369,329.402,1.0,2.0,0.0,331.206,1.8042,19.852,3.9403,0.285779,-0.104201,4.12188,331.515,335.651
