TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,0.0,0.0383165,6.07235,6.03403,6.07269,9.10551,0.0,1.0,0.0,9.83989429474,0.734386384487,10.1016,1.8199,0.965613603592,2.78551,10.158,12.9552
2,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,1.0,12.9839,19.0209,6.03708,19.0212,22.0538,0.0,1.0,0.0,22.5039253235,0.450091958046,9.82006,3.1124,1.24990808964,4.36231,22.8202,27.1869
3,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,2.0,27.2126,33.2525,6.03991,33.2527,36.2853,1.0,2.0,0.0,37.0478820801,0.76254594326,10.1353,1.4355,0.937454044819,2.37295,37.3634,39.752
4,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,3.0,39.7823,45.8173,6.03493,45.8175,48.8511,1.0,1.0,0.0,49.6719818115,0.820925951004,10.1896,1.61,0.879074037075,2.48907,49.9896,52.484
5,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,4.0,52.5122,58.5663,6.05408,58.5665,61.5993,0.0,2.0,0.0,62.2799224854,0.680626451969,10.0677,1.5147,1.01937353611,2.53407,62.5966,65.1326
6,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,5.0,65.1569,71.1984,6.04154,71.1987,74.2313,0.0,2.0,0.0,74.5918197632,0.360502660275,9.73495,2.2412,1.3394973278,3.5807,74.9074,78.4979
7,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,6.0,78.519,84.5636,6.04458,84.5639,87.5962,1.0,1.0,1.0,88.4238128662,0.827597796917,10.2048,4.3408,0.872402191162,5.2132,88.7387,93.962
8,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,7.0,93.9892,100.028,6.03877,100.028,103.061,1.0,2.0,0.0,103.423789978,0.362497419119,9.73456,1.2203,1.33750259876,2.5578,103.74,106.311
9,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,8.0,106.341,112.393,6.05237,112.394,115.426,1.0,1.0,0.0,115.711746216,0.285515516996,9.67066,1.0075,1.41448450089,2.42198,116.03,118.459
10,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,9.0,118.489,124.525,6.0361,124.525,127.558,1.0,2.0,0.0,127.855796814,0.297569781542,9.66685,1.783,1.40243017673,3.18543,128.172,131.375
11,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,10.0,131.404,137.457,6.05281,137.457,140.49,0.0,1.0,0.0,140.927780151,0.437779814005,9.82387,2.1542,1.26222014427,3.41642,141.245,144.673
12,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,11.0,144.701,150.739,6.03749,150.739,153.772,1.0,1.0,1.0,155.399871826,1.62814581394,10.9986,2.5659,0.0718542337418,2.63775,155.715,158.356
13,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,12.0,158.381,164.421,6.03994,164.421,167.454,0.0,2.0,0.0,167.847717285,0.394220590591,9.76697,1.6301,1.30577945709,2.93588,168.209,171.153
14,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,13.0,171.179,177.236,6.05667,177.236,180.269,1.0,1.0,1.0,180.663711548,0.394769608974,9.78465,1.1412,1.3052303791,2.44643,180.979,183.435
15,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,14.0,183.462,189.501,6.03869,189.501,192.534,0.0,2.0,0.0,192.887680054,0.353862524033,9.72543,1.5139,1.34613752365,2.86004,193.203,196.067
16,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,15.0,196.094,202.15,6.05542,202.15,205.182,1.0,1.0,0.0,205.471755981,0.289324939251,9.6776,1.2245,1.41067504883,2.63517,205.788,208.432
17,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,16.0,208.463,214.498,6.03487,214.498,217.531,0.0,NA,NA,NA,NA,2.0,1.0825,NA,1.0825,219.545,220.631
18,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,17.0,220.664,226.714,6.04932,226.714,229.746,0.0,1,1,230.167632958,0.421264434466,9.8033,1.1604,1.27873556553,2.43914,230.484,232.93
