TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,0.0,3.71462,26.0,9.0,17.0,2.0,17.0,16.5975,20.3121,20.3129,23.3431,1.0,2.0,0.0,23.7542991638,0.411227583885,20.3397,1.2297,0.402647,1.2887724638,2.92112,24.2644,27.1936
2,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,1.0,27.1939,22.0,12.0,10.0,2.0,15.0,14.7485,41.9424,41.9429,44.9741,0.0,2.0,0.0,45.946269989,0.972183644772,19.0523,4.6191,0.25162,0.727816343307,5.59854,46.4562,52.0572
3,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,2.0,52.0575,26.0,6.0,20.0,2.0,17.0,17.0144,69.072,69.0725,72.1041,0.0,1.0,0.0,72.5543899536,0.450307190418,20.7968,2.5575,-0.0143118,1.24969279766,3.79288,73.0648,76.8703
4,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,3.0,76.8706,23.0,11.0,12.0,1.0,17.0,16.5145,93.3851,93.3856,96.4183,0.0,1.0,0.0,96.8662109375,0.447945803404,20.2957,1.1477,0.485555,1.25205421448,2.88531,97.3783,100.268
5,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,4.0,100.268,28.0,15.0,13.0,3.0,18.0,17.8479,118.116,118.117,121.148,1.0,2.0,0.0,121.562141418,0.413927674294,21.5939,1.3975,0.152222,1.28607237339,2.83579,122.073,124.915
6,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,5.0,124.915,16.0,9.0,7.0,1.0,15.0,14.5146,139.43,139.43,142.463,0.0,2.0,0.0,142.842163086,0.379440963268,18.2269,1.5734,0.48546,1.32055902481,3.37942,143.354,146.746
7,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,6.0,146.746,22.0,14.0,8.0,2.0,15.0,14.6648,161.411,161.412,164.444,1.0,1.0,0.0,164.778091431,0.334426552057,18.3319,1.0113,0.33523,1.36557340622,2.7121,165.29,168.01
8,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,7.0,168.01,22.0,9.0,13.0,1.0,15.0,14.9822,182.992,182.993,186.024,1.0,2.0,0.0,186.394073486,0.369987100363,18.6838,3.6695,0.0178633,1.33001291752,5.01738,186.903,191.924
9,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,8.0,191.924,22.0,7.0,15.0,1.0,15.0,14.5148,206.439,206.439,209.471,1.0,NA,NA,NA,NA,2.0,1.8808,0.485243,NA,2.36604,211.478,213.855
10,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,9.0,213.855,20.0,7.0,13.0,2.0,18.0,17.5144,231.369,231.37,234.402,1.0,1,1,234.778091337,0.376179420273,21.2232,1.2245,0.485707,1.32382057973,3.03403,235.288,238.335
11,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,10.0,238.336,20.0,9.0,11.0,2.0,16.0,15.5144,253.85,253.851,256.883,0.0,1,0,257.281999108,0.398920346051,19.2462,2.3911,0.48565,1.30107965395,4.17783,257.793,261.982
12,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,11.0,261.983,23.0,16.0,7.0,2.0,15.0,14.616,276.599,276.599,279.63,0.0,1,1,279.969982718,0.339722500881,18.2873,1.2853,0.384038,1.36027749912,3.02962,280.481,283.513
13,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,12.0,283.514,17.0,3.0,14.0,1.0,16.0,15.5141,299.028,299.028,302.061,0.0,1,0,302.489977689,0.429142654175,19.2763,1.4411,0.485938,1.27085734583,3.1979,303.001,306.21
14,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,13.0,306.211,23.0,15.0,8.0,2.0,15.0,14.9485,321.159,321.16,324.191,0.0,2,0,324.561915859,0.370467380621,18.6513,1.3267,0.0515651,1.32953261938,2.7078,325.072,327.791
15,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,14.0,327.792,24.0,16.0,8.0,2.0,16.0,15.5821,343.374,343.374,346.405,0.0,2,0,346.753904656,0.348611126305,19.2621,1.1749,0.417975,1.3513888737,2.94426,347.264,350.222
16,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,15.0,350.222,15.0,7.0,8.0,1.0,19.0,18.5143,368.737,368.737,371.769,0.0,1,0,372.065901034,0.296537094866,22.1437,1.0098,0.485789,1.40346290513,2.89905,372.578,375.486
17,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,16.0,375.486,12.0,6.0,6.0,1.0,16.0,15.5143,391.0,391.001,394.034,1.0,1,0,394.361958979,0.32843661611,19.176,5.0846,0.485754,1.37156338389,6.94192,394.874,401.816
18,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,17.0,401.817,31.0,23.0,8.0,2.0,19.0,19.0146,420.831,420.832,423.863,0.0,1,1,424.225810958,0.362328252755,22.7093,1.0887,-0.0145546,1.33767174724,2.41182,424.736,427.163
