TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,0.0,0.0308726,6.0856,6.05472,6.08592,9.11861,1.0,2.0,0.0,9.47204303741,0.353432387114,9.74117,1.1231,1.34656763077,2.46967,9.78941,12.2686
2,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,1.0,12.2942,18.3342,6.03995,18.3344,21.3674,1.0,2.0,0.0,21.8881034851,0.520738482475,9.8939,1.1188,1.17926156521,2.29806,22.2106,24.5172
3,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,2.0,24.542,30.5995,6.05752,30.5997,33.6326,1.0,2.0,0.0,34.2960243225,0.663463234901,10.0541,3.1912,1.03653669357,4.22774,34.6172,38.8489
4,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,3.0,38.8712,44.9312,6.06002,44.9314,47.9642,1.0,2.0,0.0,48.416053772,0.45183134079,9.84488,3.9403,1.24816870689,5.18847,48.7401,53.9305
5,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,4.0,53.9597,60.0129,6.05315,60.0131,63.0458,0.0,NA,NA,NA,NA,2.0,1.1342,NA,1.1342,65.0612,66.2125
6,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,5.0,66.2414,72.2781,6.03668,72.2783,75.3112,0.0,1,0,77.0561626441,1.74499336022,11.1147,1.2493,-0.0449933602247,1.20431,77.3839,78.5944
7,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,6.0,78.623,84.6599,6.03687,84.6601,87.693,1.0,1,0,89.4881486524,1.79517812986,11.1651,1.7448,-0.0951781298607,1.64962,89.8002,91.4597
8,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,7.0,91.4932,97.5585,6.06529,97.5587,100.592,0.0,1,0,100.784168978,0.192642215226,9.59096,3.4263,1.50735778477,4.93366,101.112,106.058
9,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,8.0,106.087,112.14,6.05292,112.14,115.173,0.0,1,1,116.936130535,1.76276198039,11.1489,1.1239,-0.0627619803861,1.06114,117.261,118.323
10,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,9.0,118.351,124.406,6.05466,124.406,127.439,1.0,1,0,128.720242121,1.28163068501,10.6694,1.1584,0.418369314988,1.57677,129.041,130.622
11,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,10.0,130.648,136.704,6.0565,136.704,139.737,1.0,1,1,140.176352583,0.439197442412,9.8286,2.5049,1.26080255759,3.7657,140.49,144.27
12,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,11.0,144.296,150.353,6.05646,150.353,153.386,0.0,2,0,153.880216717,0.494621914166,9.88415,4.7413,1.20537808583,5.94668,154.195,160.152
13,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,12.0,160.176,166.234,6.05788,166.234,169.267,0.0,2,0,169.696444652,0.429521909748,9.82031,1.3975,1.27047809025,2.66798,170.007,172.684
14,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,13.0,172.706,178.766,6.06016,178.766,181.799,1.0,NA,NA,NA,NA,2.0,3.6229,NA,3.6229,183.812,187.449
15,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,14.0,187.465,193.531,6.06557,193.531,196.564,1.0,2,0,197.672310004,1.10837125198,10.5069,1.1622,0.591628748019,1.75383,197.991,199.747
16,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,15.0,199.77,205.829,6.05909,205.83,208.863,1.0,2,0,210.376355377,1.51378909718,10.906,1.1057,0.186210902824,1.29191,210.694,211.996
17,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,16.0,212.023,218.078,6.05487,218.079,221.111,1.0,1,0,221.464346276,0.353311184387,9.74094,2.3911,1.34668881561,3.73779,221.791,225.545
18,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,17.0,225.569,231.626,6.05727,231.627,234.66,0.0,2,0,235.032449377,0.372818190983,9.76333,1.2245,1.32718180902,2.55168,235.348,237.909
