TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,0.0,0.0303697,6.09484,6.06447,6.09517,9.128,1.0,1.0,0.0,9.60799,0.479991,9.87762,1.2203,1.22001,2.44031,9.93229,12.3781
2,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,1.0,12.4056,18.4601,6.05455,18.4604,21.4933,1.0,2.0,0.0,22.8481,1.35481,10.7425,1.6301,0.345187,1.97529,23.1662,25.1432
3,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,2.0,25.1672,31.2087,6.04144,31.2089,34.2417,1.0,2.0,0.0,34.576,0.334326,9.70881,4.3408,1.36567,5.70647,34.9009,40.608
4,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,3.0,40.6395,46.6904,6.05091,46.6906,49.7231,1.0,1.0,0.0,50.2241,0.500986,9.88457,3.1124,1.19901,4.31141,50.5444,54.8563
5,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,4.0,54.8872,60.9388,6.05163,60.939,63.9717,0.0,1.0,0.0,64.4801,0.508403,9.89297,1.1604,1.1916,2.352,64.7947,67.1549
6,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,5.0,67.1807,73.2373,6.05657,73.2375,76.2704,0.0,2.0,0.0,77.3121,1.04169,10.4314,2.2412,0.658315,2.89951,77.6357,80.5367
7,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,6.0,80.5589,86.6192,6.06024,86.6194,89.6522,1.0,2.0,0.0,90.1922,0.54002,9.93325,1.8199,1.15998,2.97988,90.509,93.502
8,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,7.0,93.5304,99.5843,6.05388,99.5845,102.617,0.0,1.0,1.0,103.056,0.43877,9.82577,1.1412,1.26123,2.40243,103.372,105.784
9,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,8.0,105.807,111.866,6.05893,111.866,114.899,0.0,2.0,0.0,115.44,0.540953,9.93295,1.0825,1.15905,2.24155,115.76,118.016
10,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,9.0,118.041,124.098,6.05757,124.098,127.131,1.0,1.0,1.0,127.72,0.589123,9.97956,1.61,1.11088,2.72088,128.043,130.781
11,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,10.0,130.803,136.863,6.06002,136.864,139.896,1.0,1.0,1.0,140.128,0.231976,9.62482,1.2245,1.46802,2.69252,140.45,143.146
12,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,11.0,143.167,149.229,6.06122,149.229,152.262,0.0,1.0,1.0,152.712,0.45053,9.84492,2.1542,1.24947,3.40367,153.026,156.445
13,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,12.0,156.475,162.527,6.05174,162.527,165.56,0.0,1.0,0.0,166.12,0.560033,9.94489,1.4355,1.13997,2.57547,166.479,169.06
14,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,13.0,169.09,175.142,6.05275,175.143,178.175,1.0,1.0,0.0,178.664,0.489025,9.8747,1.5147,1.21098,2.72568,178.982,181.709
15,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,14.0,181.735,187.791,6.05597,187.791,190.824,1.0,2.0,0.0,190.992,0.168445,9.55757,1.0075,1.53156,2.53906,191.307,193.857
16,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,15.0,193.884,199.94,6.0558,199.94,202.973,1.0,2.0,0.0,203.144,0.171666,9.56058,1.5139,1.52833,3.04223,203.464,206.523
17,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,16.0,206.546,212.605,6.05901,212.605,215.638,1.0,2.0,0.0,215.912,0.274505,9.66652,1.783,1.42549,3.20849,216.229,219.454
18,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,17.0,219.482,225.52,6.03774,225.52,228.553,0.0,1.0,0.0,228.904,0.351337,9.72211,2.5659,1.34866,3.91456,229.23,233.153
