TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,0.9,1,0.1,-2,2,RR3,5,8,4.3,4.4,RR,0.6,1.0,0.0,46.8917,52.9532,6.06159,52.9536,55.9865,1.0,NA,NA,NA,NA,2.0,1.233,NA,1.233,57.9984,59.2364
2,0.7,1,2,0,0,-8,MD4,10,17,10,9.5,MD,0.3,1.0,1.0,59.2671,65.3187,6.05168,65.319,68.3518,1.0,NA,NA,NA,NA,2.0,1.3975,NA,1.3975,70.3653,71.7683
3,0.9,0.75,1,0.25,-5,10,RR4,20,15,13.75,14.5,RR,0.1,1.0,2.0,71.8031,77.8673,6.06415,77.8676,80.9005,1.0,1,0,81.8469872562,0.946530646613,10.3438,1.0587,0.753469353387,1.81217,82.1636,83.9837
4,0.5,1,2,0,0,-15,MD3,9,32,9,8.5,MD,0.5,1.0,3.0,84.0133,90.0659,6.05261,90.0662,93.0991,0.0,2,0,93.7030024924,0.603948448007,9.98966,4.7413,1.09605155199,5.83735,94.0229,99.8652
5,0.6,1,2,0,0,0,SD3,-7,-12,-7,-7.2,SD,0.4,1.0,4.0,99.8892,105.948,6.05834,105.948,108.981,1.0,1,1,109.43108019,0.450300989302,9.84189,3.9403,1.2496990107,5.19,109.754,114.947
6,0.25,0.6,1,0.4,-2,4,RR1,10,10,5.2,5.5,RR,0.75,1.0,5.0,114.977,121.029,6.05234,121.029,124.062,1.0,1,0,124.383035553,0.320826692614,9.70625,1.727,1.37917330739,3.10617,124.704,127.812
