TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,0.0,0.0417653,6.09166,6.0499,6.09198,9.12469,1.0,1.0,0.0,9.48794937134,0.363259136677,9.74618,1.2245,1.3367408514,2.56124,9.80861,12.3747
2,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,1.0,12.4067,18.4405,6.03377,18.4407,21.4734,0.0,1.0,0.0,21.7919635773,0.318585276604,9.68527,1.3975,1.38141477108,2.77891,22.1178,24.9066
3,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,2.0,24.9333,30.9888,6.05547,30.989,34.0218,1.0,2.0,0.0,34.3279190063,0.306119829416,9.69462,1.1584,1.39388012886,2.55228,34.6439,37.2051
4,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,3.0,37.2296,43.2707,6.04108,43.2709,46.3038,1.0,2.0,0.0,48.063949585,1.76018226147,11.1344,2.3911,-0.0601822212338,2.33092,48.3808,50.7201
5,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,4.0,50.7505,56.7858,6.0353,56.786,59.8189,0.0,1.0,0.0,60.2078781128,0.38895046711,9.75739,1.1188,1.31104958057,2.42985,60.5226,62.9687
6,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,5.0,63.0038,69.051,6.04726,69.0513,72.0839,1.0,2.0,0.0,72.5439071655,0.459977567196,9.84013,1.2493,1.24002242088,2.48932,72.8565,75.3507
7,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,6.0,75.3743,81.433,6.05875,81.4333,84.466,1.0,1.0,1.0,84.8958816528,0.429930061102,9.82158,3.9403,1.27006995678,5.21037,85.2111,90.4322
8,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,7.0,90.4659,96.5145,6.04862,96.5147,99.5474,0.0,1.0,0.0,100.287986755,0.740560889244,10.1221,3.4263,0.95943915844,4.38574,100.614,105.014
9,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,8.0,105.046,111.096,6.05039,111.096,114.129,1.0,NA,NA,NA,NA,2.0,1.1622,NA,1.1622,116.143,117.312
10,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,9.0,117.34,123.395,6.05519,123.395,126.428,0.0,1,1,126.743874131,0.316074369475,9.70435,4.7413,1.38392563052,6.12523,127.061,133.193
11,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,10.0,133.229,139.276,6.04709,139.276,142.309,1.0,NA,NA,NA,NA,2.0,1.7448,NA,1.7448,144.325,146.075
12,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,11.0,146.104,152.158,6.05465,152.158,155.191,0.0,1,1,155.503790155,0.312541721389,9.70028,3.1912,1.38745827861,4.57866,155.815,160.407
13,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,12.0,160.438,166.473,6.03514,166.473,169.506,1.0,1,0,170.071879296,0.565749270841,9.9339,1.1342,1.13425072916,2.26845,170.386,172.656
14,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,13.0,172.691,178.755,6.06405,178.755,181.771,1.0,1,0,182.583892027,0.812584767118,10.1934,3.6229,0.887415232882,4.51032,182.896,187.421
15,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,14.0,187.457,193.503,6.04635,193.504,196.536,1.0,1,0,197.199776851,0.663420353085,10.0427,1.1231,1.03657964692,2.15968,197.515,199.686
16,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,15.0,199.714,205.768,6.05436,205.769,208.801,1.0,1,1,209.375762714,0.574286373332,9.96169,2.5049,1.12571362667,3.63061,209.694,213.335
17,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,16.0,213.361,219.384,6.02287,219.384,222.417,1.0,1,1,222.831889339,0.415198380128,9.77118,1.1239,1.28480161987,2.4087,223.146,225.567
18,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,17.0,225.591,231.649,6.05732,231.649,234.682,1.0,2,0,235.335742174,0.654020102695,10.0443,1.1057,1.04597989731,2.15168,235.656,237.815
