TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,0.9,1,0.1,-2,2,RR3,5,8,4.3,4.4,RR,0.6,1.0,0.0,81.7506,87.7588,6.00817,87.7592,90.7635,1.0,NA,NA,NA,NA,2.0,1.727,NA,1.727,92.777,94.5103
2,0.9,0.75,1,0.25,-5,10,RR4,20,15,13.75,14.5,RR,0.1,1.0,1.0,94.5548,100.567,6.0122,100.567,103.575,1.0,NA,NA,NA,NA,2.0,1.3679,NA,1.3679,105.591,106.96
3,0.1,1,2,0,0,-5,MD1,-3,25,-3,-2,MD,0.9,1.0,2.0,106.996,113.005,6.00917,113.005,116.013,0.0,1,1,116.827049437,0.814127834572,10.1312,2.134,0.885872165428,3.01987,117.143,120.166
4,0.6,1,2,0,0,0,SD3,-7,-12,-7,-7.2,SD,0.4,1.0,3.0,120.211,126.225,6.01399,126.225,129.231,0.0,2,0,129.938489825,0.707768511464,10.0278,1.233,0.992231488536,2.22523,130.251,132.478
5,0.3,1,2,0,0,-2,MD2,2,9,2,1.3,MD,0.7,1.0,4.0,132.515,138.524,6.00979,138.525,141.529,1.0,1,1,143.249929715,1.72142157843,11.0354,3.9403,-0.0214215784334,3.91888,143.563,147.485
6,0.4,1,2,0,0,0,SD2,3,8,3,3.2,SD,0.6,1.0,5.0,147.52,153.53,6.01033,153.53,156.535,1.0,2,0,157.441282575,0.905943396123,10.2216,1.3975,0.794056603877,2.19156,157.755,159.949
