TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,0.0,0.0431632,6.05195,6.00879,6.05236,9.05889,1.0,2.0,1.0,9.75958,0.700694,10.0164,1.61,0.999306,2.60931,10.0756,12.6889
2,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,1.0,12.732,18.74,6.00795,18.7403,21.745,1.0,1.0,1.0,22.0951,0.350077,9.66306,1.1604,1.34992,2.51032,22.4096,24.9215
3,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,2.0,24.9582,30.9719,6.01375,30.9723,33.9758,0.0,2.0,0.0,34.3105,0.334681,9.65231,1.2245,1.36532,2.58982,34.6255,37.2184
4,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,3.0,37.254,43.2593,6.00524,43.2596,46.2671,1.0,2.0,0.0,46.974,0.706918,10.02,1.4355,0.993082,2.42858,47.2878,49.7171
5,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,4.0,49.7565,55.7618,6.0053,55.7621,58.7701,0.0,1.0,0.0,59.3815,0.611383,9.92494,3.1124,1.08862,4.20102,59.6982,63.9019
6,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,5.0,63.9442,69.9566,6.01244,69.9569,72.9653,1.0,1.0,1.0,74.2368,1.27154,10.5926,1.0075,0.428462,1.43596,74.5497,75.9864
7,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,6.0,76.0197,82.0334,6.01377,82.0338,85.0391,0.0,1.0,1.0,85.6283,0.589171,9.90863,1.5139,1.11083,2.62473,85.9407,88.5661
8,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,7.0,88.6142,94.6248,6.01066,94.6251,97.6311,1.0,2.0,1.0,98.0118,0.380753,9.69767,1.783,1.31925,3.10225,98.329,101.432
9,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,8.0,101.476,107.486,6.01023,107.486,110.492,0.0,1.0,1.0,110.907,0.415633,9.73155,2.1542,1.28437,3.43857,111.22,114.664
10,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,9.0,114.702,120.714,6.01197,120.715,123.721,0.0,2.0,0.0,124.499,0.777978,10.0962,1.1412,0.922022,2.06322,124.81,126.874
11,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,10.0,126.921,132.936,6.01438,132.936,135.941,0.0,1.0,1.0,136.466,0.525323,9.84475,1.2203,1.17468,2.39498,136.78,139.18
12,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,11.0,139.22,145.23,6.01063,145.231,148.236,0.0,2.0,0.0,148.594,0.357214,9.67377,2.2412,1.34279,3.58399,148.905,152.491
13,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,12.0,152.535,158.544,6.00868,158.544,161.55,1.0,2.0,0.0,162.457,0.906795,10.2218,1.6301,0.793205,2.42331,162.772,165.197
14,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,13.0,165.244,171.261,6.01656,171.261,174.265,0.0,1.0,0.0,174.825,0.559481,9.8805,1.0825,1.14052,2.22302,175.142,177.368
15,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,14.0,177.409,183.413,6.00367,183.413,186.418,0.0,2.0,0.0,186.68,0.261802,9.57072,1.8199,1.4382,3.2581,186.992,190.254
16,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,15.0,190.294,196.301,6.00755,196.301,199.309,1.0,1.0,1.0,199.727,0.418552,9.73378,4.3408,1.28145,5.62225,200.041,205.665
17,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,16.0,205.714,211.717,6.00306,211.718,214.726,1.0,2.0,1.0,215.175,0.448443,9.7606,2.5659,1.25156,3.81746,215.489,219.311
18,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,17.0,219.36,225.364,6.00497,225.365,228.37,1.0,1.0,1.0,228.582,0.212513,9.52267,1.5147,1.48749,3.00219,228.895,231.899
