TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,0.0,7.92384,22.0,11.0,11.0,1.0,15.0,15.0364,22.9602,22.961,25.9823,1.0,1.0,1.0,26.4595,0.477185,18.8357,1.3267,-0.0362542,1.22281,2.51326,26.9805,29.4992
2,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,1.0,29.4996,24.0,13.0,11.0,8.0,16.0,15.9561,45.4557,45.4562,48.4799,1.0,1.0,0.0,48.8836,0.403725,19.684,1.4411,0.0439508,1.29627,2.78133,49.3978,52.1799
3,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,2.0,52.1801,22.0,11.0,11.0,11.0,15.0,14.7081,66.8883,66.8888,69.9106,0.0,1.0,1.0,70.2915,0.380923,18.4114,1.1477,0.291961,1.31908,2.75874,70.7993,73.5608
4,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,3.0,73.5611,26.0,12.0,14.0,24.0,19.0,18.837,92.3981,92.3986,95.4245,0.0,2.0,1.0,95.7076,0.283096,22.4465,5.0846,0.163083,1.4169,6.66459,96.2157,102.891
5,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,4.0,102.891,21.0,11.0,10.0,20.0,15.0,14.5172,117.408,117.409,120.438,1.0,2.0,1.0,120.827,0.389172,18.2365,1.0887,0.482838,1.31083,2.88237,121.337,124.221
6,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,5.0,124.221,25.0,12.0,13.0,24.0,17.0,16.5096,140.731,140.732,143.752,1.0,1.0,1.0,144.147,0.395311,20.2261,1.3975,0.490447,1.30469,3.19264,144.657,147.852
7,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,6.0,147.852,25.0,13.0,12.0,12.0,18.0,17.5761,165.428,165.429,168.449,1.0,2.0,0.0,168.763,0.314107,21.2111,1.0113,0.423972,1.38589,2.82116,169.28,172.116
8,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,7.0,172.116,26.0,13.0,13.0,25.0,18.0,17.5143,189.63,189.631,192.663,1.0,2.0,0.0,192.963,0.30017,21.1472,1.1749,0.485823,1.39983,3.06055,193.475,196.546
9,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,8.0,196.547,27.0,13.0,14.0,25.0,19.0,18.6511,215.198,215.198,218.227,0.0,2.0,1.0,218.851,0.62457,22.6049,1.5734,0.348972,1.07543,2.9978,219.36,222.36
10,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,9.0,222.36,23.0,14.0,9.0,8.0,16.0,15.9415,238.302,238.302,241.324,0.0,2.0,0.0,241.731,0.407272,19.6712,1.2245,0.0585729,1.29273,2.5758,242.245,244.824
11,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,10.0,244.824,22.0,11.0,11.0,21.0,15.0,14.5974,259.422,259.422,262.455,1.0,2.0,0.0,262.851,0.396192,18.327,3.6695,0.402664,1.30381,5.37597,263.366,268.755
12,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,11.0,268.755,22.0,11.0,11.0,21.0,15.0,14.9119,283.667,283.667,286.685,0.0,1.0,1.0,287.219,0.533809,18.7643,1.8808,0.0882168,1.16619,3.13521,287.735,290.885
13,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,12.0,290.886,21.0,10.0,11.0,20.0,15.0,14.667,305.553,305.553,308.583,1.0,1.0,1.0,309.227,0.644274,18.6416,4.6191,0.333118,1.05573,6.00794,309.745,315.766
14,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,13.0,315.766,24.0,12.0,12.0,23.0,16.0,15.6867,331.453,331.453,334.48,0.0,1.0,1.0,334.803,0.32304,19.3371,2.3911,0.313421,1.37696,4.08148,335.318,339.413
15,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,14.0,339.413,21.0,11.0,10.0,20.0,15.0,14.8153,354.229,354.229,357.261,0.0,1.0,1.0,357.835,0.574574,18.7219,2.5575,0.184754,1.12543,3.86768,358.346,362.227
16,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,15.0,362.227,25.0,13.0,12.0,24.0,18.0,17.5144,379.742,379.742,382.774,0.0,2.0,0.0,383.187,0.412701,21.2598,1.2853,0.485725,1.2873,3.05832,383.698,386.758
17,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,16.0,386.758,22.0,11.0,11.0,18.0,16.0,15.6158,402.374,402.374,405.405,0.0,1.0,0.0,405.707,0.302183,19.2492,1.0098,0.384263,1.39782,2.79188,406.222,409.022
18,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,17.0,409.022,21.0,11.0,10.0,19.0,15.0,14.7061,423.728,423.728,426.752,1.0,1.0,0.0,427.179,0.42667,18.4572,1.2297,0.293939,1.27333,2.79697,427.704,430.502
