TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,0.0,0.0579349,6.10773,6.04979,6.10805,9.14078,0.0,2.0,0.0,9.44814872742,0.307372272015,9.69021,1.1231,1.39262771606,2.51573,9.77359,12.2908
2,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,1.0,12.3206,18.3731,6.05243,18.3733,21.4059,1.0,1.0,1.0,21.7919254303,0.386021584272,9.7713,3.4263,1.31397843361,4.74028,22.1026,26.8558
3,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,2.0,26.8862,32.9213,6.03507,32.9215,35.9543,0.0,2.0,0.0,36.4399490356,0.485603988171,9.85375,1.7448,1.21439599991,2.9592,36.758,39.7207
4,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,3.0,39.7536,45.8197,6.06616,45.82,48.853,0.0,1.0,0.0,49.6880722046,0.835058391094,10.2345,2.5049,0.864941596985,3.36984,50.0114,53.386
5,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,4.0,53.4113,59.4516,6.0403,59.4518,62.4846,0.0,2.0,0.0,62.8879623413,0.403315156698,9.7767,3.9403,1.29668486118,5.23698,63.209,68.4508
6,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,5.0,68.474,74.5331,6.05908,74.5334,77.5661,0.0,1.0,1.0,77.9678726196,0.401727050543,9.79383,1.2245,1.29827296734,2.52277,78.2834,80.8158
7,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,6.0,80.8492,86.9149,6.06574,86.9152,89.9481,1.0,2.0,1.0,90.4159469604,0.467852026224,9.86677,1.1239,1.23214793205,2.35605,90.7284,93.0981
8,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,7.0,93.1265,99.1633,6.03681,99.1636,102.197,1.0,1.0,0.0,102.487892151,0.291235983372,9.66137,3.6229,1.40876400471,5.03166,102.804,107.846
9,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,8.0,107.872,113.929,6.05627,113.929,116.962,1.0,NA,NA,NA,NA,2.0,1.1584,NA,1.1584,118.973,120.144
10,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,9.0,120.176,126.21,6.03471,126.211,129.243,0.0,1,1,129.351993626,0.108627719805,9.47636,1.2493,1.5913722802,2.84067,129.678,132.527
11,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,10.0,132.557,138.592,6.03505,138.593,141.625,0.0,1,0,142.247852698,0.622688073665,9.99042,1.1057,1.07731192634,2.18301,142.57,144.759
12,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,11.0,144.785,150.841,6.05585,150.841,153.874,1.0,1,1,154.1919092,0.317911298946,9.7068,1.1342,1.38208870105,2.51629,154.514,157.041
13,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,12.0,157.063,163.123,6.06015,163.123,166.156,1.0,2,0,166.191795547,0.0359143484384,9.42917,4.7413,1.66408565156,6.40539,166.508,172.922
14,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,13.0,172.999,179.021,6.02197,179.021,182.054,0.0,1,0,182.359879779,0.305874401703,9.66085,3.1912,1.3941255983,4.58533,182.682,187.27
15,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,14.0,187.299,193.353,6.05408,193.353,196.385,1.0,1,1,197.279810002,0.8943676278,10.2812,2.3911,0.8056323722,3.19673,197.605,200.819
16,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,15.0,200.846,206.901,6.05557,206.901,209.934,0.0,2,0,210.055928396,0.121737703681,9.51039,1.3975,1.57826229632,2.97576,210.383,213.367
17,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,16.0,213.392,219.433,6.0406,219.433,222.466,0.0,1,1,223.151767455,0.685799941421,10.0594,1.1188,1.01420005858,2.133,223.473,225.616
18,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,17.0,225.643,231.682,6.03822,231.682,234.715,1.0,2,0,234.767736856,0.0532105695456,9.4243,1.1622,1.64678943045,2.80899,235.092,237.914
