TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,0.0,0.0373439,6.08357,6.04622,6.08389,9.1167,0.0,1.0,0.0,9.55199,0.435286,9.81464,1.2203,1.26471,2.48501,9.86781,12.3669
2,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,1.0,12.3995,18.4655,6.06599,18.4657,21.4986,1.0,2.0,1.0,21.7759,0.277358,9.67644,1.1412,1.42264,2.56384,22.0993,24.6651
3,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,2.0,24.6955,30.7475,6.05201,30.7478,33.7805,0.0,1.0,0.0,34.3279,0.547434,9.9324,1.8199,1.15257,2.97247,34.6428,37.6304
4,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,3.0,37.6607,43.696,6.03531,43.6963,46.729,0.0,1.0,1.0,47.1198,0.390864,9.75911,1.2245,1.30914,2.53364,47.4376,49.9789
5,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,4.0,50.0053,56.0612,6.05581,56.0614,59.0938,0.0,2.0,0.0,59.3838,0.290022,9.67848,3.1124,1.40998,4.52238,59.6994,64.2268
6,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,5.0,64.2504,70.3092,6.0588,70.3094,73.3427,0.0,2.0,0.0,73.5678,0.22506,9.61738,2.5659,1.47494,4.04084,73.8867,77.9422
7,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,6.0,77.9664,84.0247,6.05829,84.0249,87.0576,1.0,2.0,0.0,87.4559,0.398328,9.78956,1.0825,1.30167,2.38417,87.7792,90.1743
8,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,7.0,90.197,96.2565,6.05955,96.2568,99.2895,1.0,1.0,1.0,99.6958,0.406237,9.7988,1.5147,1.29376,2.80846,100.009,102.823
9,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,8.0,102.856,108.905,6.04896,108.905,111.938,1.0,1.0,0.0,112.472,0.533596,9.91566,1.61,1.1664,2.7764,112.791,115.571
10,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,9.0,115.608,121.67,6.06228,121.67,124.703,0.0,1.0,0.0,125.048,0.34462,9.73998,2.2412,1.35538,3.59658,125.368,128.97
11,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,10.0,128.996,135.035,6.03907,135.036,138.068,0.0,2.0,0.0,138.44,0.371538,9.74343,1.5139,1.32846,2.84236,138.756,141.602
12,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,11.0,141.627,147.684,6.05691,147.684,150.717,1.0,1.0,1.0,151.128,0.410825,9.80076,1.1604,1.28918,2.44958,151.44,153.9
13,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,12.0,153.926,159.982,6.05647,159.983,163.016,1.0,2.0,0.0,163.432,0.416164,9.80584,2.1542,1.28384,3.43804,163.748,167.199
14,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,13.0,167.229,173.264,6.03501,173.264,176.297,0.0,2.0,0.0,176.688,0.390394,9.75866,4.3408,1.30961,5.65041,177.013,182.68
15,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,14.0,182.707,188.746,6.03855,188.746,191.779,1.0,1.0,1.0,192.112,0.332817,9.70431,1.783,1.36718,3.15018,192.416,195.579
16,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,15.0,195.614,201.661,6.04719,201.661,204.694,0.0,1.0,0.0,205.016,0.32171,9.70198,1.4355,1.37829,2.81379,205.336,208.161
17,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,16.0,208.189,214.243,6.05417,214.243,217.275,0.0,1.0,1.0,217.704,0.428351,9.81518,1.6301,1.27165,2.90175,218.018,220.926
18,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,17.0,220.958,227.007,6.04932,227.008,230.024,1.0,1.0,0.0,230.32,0.295434,9.66149,1.0075,1.40457,2.41207,230.643,233.058
