TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,0.0,17.7173,20.0,14.0,6.0,3.0,16.0,15.8814,33.5987,33.5994,36.6321,1.0,2.0,1.0,37.085,0.452839,19.6677,1.8631,0.118724,1.24716,3.22899,37.6044,40.8488
2,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,1.0,40.8492,20.0,9.0,11.0,2.0,15.0,14.9692,55.8184,55.8189,58.8462,1.0,1.0,1.0,60.5649,1.7187,20.0157,5.4629,0.0308842,-0.0187023,5.47508,61.0635,66.5458
3,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,2.0,66.5461,21.0,9.0,12.0,2.0,17.0,16.9311,83.4773,83.4778,86.5097,0.0,1.0,0.0,86.9888,0.479068,20.7427,1.4961,0.068947,1.22093,2.78598,87.5105,90.3095
4,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,3.0,90.3098,26.0,8.0,18.0,1.0,18.0,17.5332,107.843,107.844,110.874,0.0,1.0,1.0,112.669,1.79527,22.659,1.0098,0.466871,-0.0952663,1.3814,113.179,114.573
5,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,4.0,114.574,19.0,12.0,7.0,1.0,15.0,14.5786,129.152,129.153,132.171,0.0,1.0,0.0,132.637,0.465804,18.363,2.4102,0.421444,1.2342,4.06584,133.145,137.221
6,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,5.0,137.221,26.0,12.0,14.0,2.0,18.0,17.514,154.735,154.736,157.768,0.0,2.0,0.0,158.341,0.572769,21.4196,1.2377,0.486078,1.12723,2.85101,158.856,161.718
7,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,6.0,161.718,27.0,18.0,9.0,3.0,19.0,18.957,180.675,180.676,183.698,1.0,1.0,1.0,183.941,0.243011,22.5228,5.4629,0.0430627,1.45699,6.96295,184.462,191.431
8,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,7.0,191.431,24.0,19.0,5.0,2.0,16.0,15.5548,206.986,206.987,210.012,0.0,1.0,1.0,210.437,0.424785,19.3052,1.3679,0.445259,1.27521,3.08837,210.946,214.045
9,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,8.0,214.046,14.0,9.0,5.0,2.0,15.0,14.5145,228.56,228.561,231.593,0.0,1.0,1.0,232.189,0.595956,18.4432,1.7267,0.48565,1.10404,3.31639,232.708,236.026
10,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,9.0,236.026,21.0,9.0,12.0,1.0,15.0,14.5145,250.541,250.541,253.574,1.0,1.0,0.0,253.853,0.279046,18.1264,1.0587,0.48557,1.42095,2.96522,254.363,257.34
