TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,0.0,0.026391,6.08696,6.06057,6.08727,9.11997,0.0,2.0,0.0,9.50414,0.384172,9.77775,1.1622,1.31583,2.47803,9.81736,12.303
2,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,1.0,12.3409,18.4022,6.06138,18.4025,21.435,1.0,1.0,0.0,21.84,0.404983,9.79917,3.6229,1.29502,4.91792,22.1638,27.0848
3,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,2.0,27.1145,33.167,6.05251,33.1673,36.2002,0.0,1.0,1.0,36.5601,0.359948,9.74564,2.3911,1.34005,3.73115,36.8755,40.6167
4,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,3.0,40.6492,46.7156,6.06636,46.7158,49.7486,0.0,1.0,1.0,50.12,0.37137,9.77076,3.1912,1.32863,4.51983,50.4352,54.9649
5,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,4.0,54.984,61.0473,6.06331,61.0476,64.0804,0.0,1.0,1.0,64.6248,0.54438,9.94079,1.2493,1.15562,2.40492,64.9449,67.3635
6,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,5.0,67.395,73.4458,6.05085,73.4461,76.4789,1.0,2.0,0.0,76.864,0.385118,9.76902,1.7448,1.31488,3.05968,77.1781,80.2454
7,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,6.0,80.2679,86.3274,6.05951,86.3276,89.3607,1.0,1.0,1.0,89.6161,0.255465,9.64824,1.1188,1.44453,2.56333,89.9407,92.5106
8,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,7.0,92.5476,98.5928,6.04522,98.5931,101.626,0.0,1.0,0.0,101.936,0.310077,9.68833,1.1231,1.38992,2.51302,102.254,104.776
9,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,8.0,104.803,110.858,6.05541,110.858,113.891,1.0,1.0,0.0,114.328,0.436815,9.82523,2.5049,1.26318,3.76808,114.639,118.424
10,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,9.0,118.464,124.523,6.0588,124.523,127.556,1.0,1.0,0.0,127.848,0.291903,9.68379,1.1342,1.4081,2.5423,128.17,130.723
11,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,10.0,130.75,136.805,6.05472,136.805,139.838,0.0,1.0,1.0,140.112,0.273747,9.66154,1.3975,1.42625,2.82375,140.43,143.255
12,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,11.0,143.291,149.354,6.06273,149.354,152.387,0.0,1.0,0.0,152.64,0.253316,9.64914,3.9403,1.44668,5.38698,152.96,158.353
13,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,12.0,158.377,164.435,6.05779,164.435,167.468,0.0,2.0,0.0,167.928,0.459739,9.85069,1.1239,1.24026,2.36416,168.294,170.668
14,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,13.0,170.696,176.751,6.05453,176.751,179.784,1.0,2.0,0.0,180.056,0.272351,9.65988,1.2245,1.42765,2.65215,180.373,183.033
15,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,14.0,183.068,189.132,6.06407,189.133,192.165,0.0,1.0,0.0,192.304,0.138435,9.53563,3.4263,1.56156,4.98786,192.622,197.615
16,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,15.0,197.649,203.697,6.04815,203.698,206.73,1.0,1.0,1.0,207.016,0.28587,9.66672,4.7413,1.41413,6.15543,207.337,213.497
17,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,16.0,213.525,219.562,6.03687,219.562,222.595,0.0,1.0,0.0,222.904,0.30865,9.67854,1.1584,1.39135,2.54975,223.224,225.779
18,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,17.0,225.817,231.877,6.0608,231.878,234.911,1.0,1.0,0.0,235.272,0.361374,9.75523,1.1057,1.33863,2.44433,235.6,238.06
