TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,0.0,4.63987,15.0,8.0,7.0,9.0,15.0,14.5057,19.1456,19.1463,22.1782,1.0,2.0,0.0,22.4717,0.293417,18.1318,1.8808,0.494449,1.40658,3.78183,22.9861,26.7784
2,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,1.0,26.7787,14.0,7.0,7.0,9.0,19.0,18.5139,45.2926,45.2932,48.3251,1.0,2.0,0.0,48.5996,0.274471,22.1209,1.3975,0.486158,1.42553,3.30919,49.1219,52.4419
3,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,2.0,52.4422,15.0,7.0,8.0,9.0,17.0,16.576,69.0183,69.0189,72.0393,0.0,1.0,1.0,72.3996,0.360261,20.2574,1.2245,0.424028,1.33974,2.98827,72.9145,75.9059
4,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,3.0,75.9062,9.0,4.0,5.0,4.0,15.0,14.5144,90.4206,90.4211,93.4534,1.0,1.0,0.0,93.7116,0.258132,18.1054,1.0113,0.485658,1.44187,2.93883,94.2223,97.17
5,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,4.0,97.1703,12.0,6.0,6.0,6.0,15.0,14.5147,111.685,111.686,114.718,0.0,1.0,0.0,114.992,0.274033,18.1214,1.5734,0.485404,1.42597,3.48477,115.5,119.001
6,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,5.0,119.001,7.0,3.0,4.0,5.0,16.0,15.5146,134.515,134.516,137.548,0.0,2.0,0.0,137.8,0.251095,19.0986,1.2297,0.485522,1.4489,3.16413,138.308,141.482
7,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,6.0,141.482,16.0,8.0,8.0,10.0,17.0,16.5144,157.996,157.997,161.028,1.0,1.0,1.0,161.336,0.307197,20.1537,1.4411,0.485717,1.3928,3.31962,161.85,165.179
8,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,7.0,165.179,18.0,9.0,9.0,17.0,17.0,16.8158,181.995,181.995,185.026,0.0,1.0,0.0,185.359,0.333185,20.4804,3.6695,0.184242,1.36682,5.22056,185.876,191.109
9,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,8.0,191.11,23.0,12.0,11.0,20.0,18.0,17.9573,209.067,209.067,212.09,1.0,1.0,0.0,212.367,0.27767,21.5578,1.0098,0.0427403,1.42233,2.47487,212.885,215.373
10,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,9.0,215.373,16.0,7.0,9.0,11.0,15.0,14.7511,230.124,230.125,233.154,0.0,2.0,0.0,233.399,0.245514,18.3261,1.0887,0.248937,1.45449,2.79212,233.913,236.721
