TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,0.0,0.0405635,6.09377,6.0532,6.09408,9.12655,0.0,1.0,0.0,9.68002,0.553475,9.93946,1.0075,1.14653,2.15403,10.0092,12.1768
2,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,1.0,12.2045,18.259,6.05444,18.2592,21.2921,1.0,2.0,0.0,21.5919,0.299747,9.68733,1.5147,1.40025,2.91495,21.9114,24.8416
3,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,2.0,24.8675,30.9075,6.03999,30.9077,33.9406,0.0,1.0,1.0,34.1919,0.251342,9.62444,1.783,1.44866,3.23166,34.5159,37.7572
4,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,3.0,37.7879,43.8393,6.05139,43.8395,46.8724,0.0,2.0,0.0,47.1119,0.239489,9.62396,4.3408,1.46051,5.80131,47.4351,53.2386
5,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,4.0,53.2642,59.3209,6.05662,59.3211,62.3539,0.0,2.0,0.0,62.6559,0.301995,9.69167,2.2412,1.39801,3.63921,62.9787,66.6204
6,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,5.0,66.64,72.6861,6.04607,72.6863,75.719,1.0,2.0,0.0,75.9759,0.256876,9.63583,1.8199,1.44312,3.26302,76.288,79.5523
7,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,6.0,79.5769,85.6345,6.05759,85.6347,88.6676,1.0,2.0,0.0,89.0079,0.340327,9.73099,1.6301,1.35967,2.98977,89.3327,92.3341
8,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,7.0,92.3644,98.4163,6.0519,98.4165,101.449,0.0,1.0,1.0,101.736,0.286578,9.67145,1.2203,1.41342,2.63372,102.05,104.699
9,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,8.0,104.727,110.782,6.05442,110.782,113.815,1.0,2.0,0.0,114.152,0.337222,9.72467,1.2245,1.36278,2.58728,114.469,117.065
10,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,9.0,117.089,123.147,6.05796,123.147,126.18,1.0,1.0,1.0,126.656,0.476018,9.86689,1.1604,1.22398,2.38438,126.981,129.38
11,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,10.0,129.409,135.462,6.05307,135.462,138.495,0.0,1.0,0.0,138.904,0.408822,9.79489,1.4355,1.29118,2.72668,139.231,141.962
12,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,11.0,141.988,148.043,6.05523,148.044,151.077,0.0,2.0,0.0,151.4,0.32311,9.71149,3.1124,1.37689,4.48929,151.709,156.21
13,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,12.0,156.232,162.292,6.05961,162.292,165.308,0.0,1.0,1.0,165.624,0.315343,9.69147,1.0825,1.38466,2.46716,165.994,168.475
14,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,13.0,168.507,174.541,6.03428,174.541,177.557,1.0,2.0,1.0,177.976,0.418348,9.7691,2.5659,1.28165,3.84755,178.299,182.157
15,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,14.0,182.18,188.24,6.05961,188.24,191.272,0.0,2.0,0.0,191.496,0.223462,9.61599,1.1412,1.47654,2.61774,191.811,194.439
16,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,15.0,194.467,200.505,6.03765,200.505,203.537,1.0,1.0,0.0,203.776,0.238347,9.60876,2.1542,1.46165,3.61585,204.091,207.721
17,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,16.0,207.744,213.803,6.05886,213.803,216.836,0.0,2.0,0.0,217.328,0.491711,9.88358,1.61,1.20829,2.81829,217.649,220.469
18,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,17.0,220.496,226.552,6.05586,226.552,229.585,1.0,2.0,0.0,229.872,0.287291,9.67619,1.5139,1.41271,2.92661,230.193,233.134
