TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,0.0,0.0382553,6.10213,6.06387,6.1026,9.11894,1.0,2.0,1.0,9.62383,0.504887,9.88557,1.2493,1.19511,2.44441,9.94158,12.4022
2,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,1.0,12.4397,18.501,6.06133,18.5013,21.5341,0.0,1.0,0.0,23.2479,1.71376,11.1082,2.5049,-0.0137556,2.49114,23.5679,26.0672
3,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,2.0,26.1087,32.1659,6.05719,32.1661,35.1822,0.0,1.0,1.0,35.6879,0.505745,9.87924,1.1239,1.19426,2.31816,36.0127,38.3326
4,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,3.0,38.3618,44.398,6.03622,44.3983,47.4312,1.0,1.0,0.0,48.0,0.568828,9.93817,3.6229,1.13117,4.75407,48.3238,53.0808
5,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,4.0,53.1155,59.1798,6.06429,59.18,62.2127,0.0,2.0,1.0,62.624,0.411255,9.80851,1.1342,1.28875,2.42295,62.945,65.3793
6,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,5.0,65.4062,71.4614,6.05522,71.4617,74.4947,1.0,2.0,0.0,74.9919,0.497129,9.88565,1.3975,1.20287,2.60037,75.3167,77.9279
7,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,6.0,77.9597,83.9937,6.03398,83.994,87.0266,0.0,1.0,1.0,87.6158,0.589207,9.95604,1.1622,1.11079,2.27299,87.9376,90.2265
8,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,7.0,90.2582,96.3087,6.05053,96.3089,99.3417,0.0,2.0,1.0,99.7518,0.410094,9.79368,1.1188,1.28991,2.40871,100.079,102.492
9,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,8.0,102.523,108.557,6.03465,108.558,111.59,0.0,2.0,0.0,111.88,0.289452,9.65717,2.3911,1.41055,3.80165,112.198,116.007
10,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,9.0,116.04,122.106,6.06586,122.106,125.139,1.0,1.0,0.0,125.536,0.396973,9.79581,4.7413,1.30303,6.04433,125.854,131.905
11,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,10.0,131.93,137.987,6.05676,137.987,141.02,0.0,2.0,1.0,141.36,0.339493,9.72928,1.2245,1.36051,2.58501,141.679,144.27
12,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,11.0,144.299,150.352,6.05322,150.353,153.386,0.0,1.0,1.0,155.088,1.70207,11.0885,1.1057,-0.00207179,1.10363,155.408,156.519
13,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,12.0,156.543,162.601,6.05803,162.601,165.634,1.0,1.0,1.0,167.2,1.56573,10.9565,1.7448,0.134269,1.87907,167.514,169.401
14,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,13.0,169.427,175.483,6.05568,175.483,178.516,1.0,1.0,1.0,179.24,0.723786,10.1128,1.1584,0.976214,2.13461,179.558,181.699
15,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,14.0,181.72,187.781,6.06177,187.782,190.815,0.0,1.0,1.0,191.312,0.49703,9.89189,1.1231,1.20297,2.32607,191.632,193.964
16,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,15.0,193.999,200.063,6.06412,200.063,203.096,1.0,2.0,1.0,203.608,0.511249,9.90879,3.9403,1.18875,5.12905,203.93,209.063
17,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,16.0,209.089,215.145,6.05559,215.145,218.178,1.0,2.0,0.0,218.64,0.461864,9.85048,3.1912,1.23814,4.42934,218.955,223.394
18,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,17.0,223.414,229.477,6.06261,229.477,232.509,1.0,1.0,1.0,232.936,0.426132,9.82157,3.4263,1.27387,4.70017,233.247,237.959
