TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,0.0,5.08352,23.0,13.0,10.0,5.0,17.0,16.6929,21.7764,21.7772,24.805,1.0,NA,NA,NA,NA,2.0,1.5734,0.307224,NA,1.88062,26.812,28.7051
2,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,1.0,28.7055,22.0,5.0,17.0,4.0,15.0,14.7544,43.4599,43.4604,46.4859,0.0,1,1,46.8991296763,0.413222123199,18.4937,1.0098,0.245637,1.2867778768,2.54221,47.4174,49.9691
3,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,2.0,49.9695,20.0,9.0,11.0,6.0,15.0,14.7508,64.7203,64.7208,67.7501,1.0,1,1,68.18710826,0.437001404614,18.5176,5.0846,0.249274,1.26299859539,6.59687,68.7091,75.3164
4,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,3.0,75.3167,26.0,14.0,12.0,3.0,18.0,17.7411,93.0578,93.0583,96.0801,0.0,1,1,96.5311209618,0.451031928242,21.5144,1.3975,0.259018,1.24896807176,2.90549,97.046,99.9633
5,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,4.0,99.9636,24.0,16.0,8.0,4.0,16.0,15.9166,115.88,115.881,118.911,0.0,1,0,119.267052302,0.356295781647,19.6034,1.0887,0.0835265,1.34370421835,2.51593,119.777,122.294
6,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,5.0,122.294,22.0,11.0,11.0,3.0,15.0,14.9872,137.281,137.282,140.308,1.0,2,0,141.115059809,0.806758695689,19.1209,2.5575,0.0128868,0.893241304311,3.46363,141.631,145.108
7,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,6.0,145.108,23.0,11.0,12.0,2.0,15.0,14.5583,159.667,159.667,162.689,1.0,1,1,163.114992977,0.42602664209,18.3066,1.8808,0.441819,1.27397335791,3.59659,163.626,167.239
8,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,7.0,167.239,25.0,8.0,17.0,5.0,17.0,16.8754,184.114,184.115,187.136,1.0,1,0,187.434977949,0.299181404931,20.4959,1.4411,0.124706,1.40081859507,2.96662,187.949,190.92
9,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,8.0,190.92,29.0,12.0,17.0,5.0,18.0,17.8771,208.797,208.798,211.817,1.0,1,1,212.170983296,0.354246650852,21.5509,1.2245,0.122955,1.34575334915,2.69321,212.692,215.4
10,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,9.0,215.4,24.0,11.0,13.0,3.0,16.0,15.6255,231.026,231.026,234.047,1.0,2,1,234.490950522,0.443651734618,19.3908,2.3911,0.374577,1.25634826538,4.02203,235.0,239.03
11,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,10.0,239.031,24.0,10.0,14.0,3.0,15.0,14.7396,253.77,253.771,256.795,0.0,1,1,258.378954781,1.58419937774,19.6482,1.2853,0.260467,0.115800622257,1.66157,258.901,260.578
12,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,11.0,260.578,22.0,10.0,12.0,5.0,16.0,15.8743,276.453,276.453,279.475,1.0,2,0,279.914896316,0.439433024731,19.6366,1.1749,0.125824,1.26056697527,2.56129,280.427,282.992
13,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,12.0,282.992,22.0,8.0,14.0,2.0,15.0,14.5495,297.542,297.542,300.573,1.0,1,0,301.010930963,0.437923834426,18.3186,1.2297,0.4506,1.26207616557,2.94238,301.534,304.49
14,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,13.0,304.49,24.0,15.0,9.0,4.0,16.0,15.504,319.994,319.994,323.02,1.0,1,1,323.587008201,0.566555028607,19.3972,1.1477,0.496027,1.13344497139,2.77717,324.105,326.887
15,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,14.0,326.887,25.0,16.0,9.0,3.0,19.0,18.514,345.401,345.402,348.434,0.0,1,0,349.314877437,0.880793599237,22.7275,3.6695,0.486078,0.819206400763,4.97478,349.833,354.817
16,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,15.0,354.817,23.0,11.0,12.0,1.0,15.0,14.6138,369.431,369.432,372.465,0.0,1,1,372.706847427,0.242059098935,18.1895,4.6191,0.386241,1.45794090107,6.46328,373.216,379.681
17,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,16.0,379.681,25.0,12.0,13.0,2.0,18.0,17.9155,397.597,397.597,400.628,0.0,1,0,401.202919454,0.574791575433,21.8218,1.0113,0.0846128,1.12520842457,2.22112,401.711,403.945
18,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,17.0,403.945,22.0,12.0,10.0,3.0,15.0,14.9124,418.857,418.858,421.876,0.0,2,1,422.226734984,0.351015314664,18.5817,1.3267,0.0876527,1.34898468534,2.76334,422.737,425.509
