TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,0.0,3.98862,16.0,8.0,8.0,3.0,17.0,16.5169,20.5056,20.5064,23.5383,1.0,1.0,1.0,24.2364,0.698105,20.5478,1.0587,0.483175,1.0019,2.54377,24.7493,27.3051
2,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,1.0,27.3055,17.0,8.0,9.0,4.0,15.0,14.5143,41.8197,41.8203,44.8526,0.0,1.0,1.0,46.1243,1.27169,19.1189,1.0098,0.485801,0.42831,1.92391,46.6341,48.5691
3,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,2.0,48.5694,17.0,11.0,6.0,4.0,15.0,14.5145,63.0839,63.0844,66.1166,1.0,1.0,1.0,67.7163,1.59973,19.4469,5.4629,0.485566,0.100266,6.04873,68.2235,74.2829
4,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,3.0,74.2832,21.0,8.0,13.0,5.0,18.0,17.5697,91.8528,91.8534,94.88,0.0,2.0,0.0,95.2523,0.372253,21.2691,1.3679,0.430402,1.32775,3.12605,95.766,98.8966
5,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,4.0,98.8969,17.0,9.0,8.0,4.0,16.0,15.5147,114.412,114.412,117.444,0.0,1.0,1.0,117.932,0.488122,19.3354,1.048,0.485375,1.21188,2.74525,118.447,121.194
6,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,5.0,121.194,17.0,8.0,9.0,3.0,15.0,14.696,135.89,135.891,138.908,1.0,1.0,0.0,139.356,0.447927,18.4619,1.2135,0.304031,1.25207,2.7696,139.864,142.641
7,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,6.0,142.641,17.0,6.0,11.0,6.0,15.0,14.515,157.156,157.157,160.189,1.0,1.0,0.0,160.572,0.383112,18.2308,1.5966,0.485115,1.31689,3.3986,161.095,164.506
8,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,7.0,164.506,21.0,9.0,12.0,3.0,17.0,16.7332,181.239,181.24,184.27,1.0,1.0,1.0,186.012,1.74269,21.8064,4.653,0.266836,-0.0426934,4.87714,186.526,191.419
9,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,8.0,191.419,22.0,11.0,11.0,6.0,18.0,17.8765,209.296,209.297,212.316,1.0,1.0,0.0,212.836,0.519803,21.7167,1.233,0.12357,1.1802,2.53677,213.349,215.9
10,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,9.0,215.9,20.0,9.0,11.0,5.0,16.0,15.6888,231.589,231.589,234.614,1.0,2.0,0.0,235.204,0.590522,19.6043,1.3248,0.311291,1.10948,2.74557,235.718,238.48
11,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,10.0,238.481,18.0,6.0,12.0,3.0,15.0,14.5145,252.995,252.996,256.028,0.0,1.0,1.0,256.444,0.416259,18.2634,1.2377,0.485558,1.28374,3.007,256.966,259.978
12,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,11.0,259.978,19.0,7.0,12.0,5.0,16.0,15.9908,275.969,275.97,278.992,1.0,1.0,1.0,279.564,0.572251,19.8859,2.274,0.00931152,1.12775,3.41106,280.084,283.508
13,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,12.0,283.509,19.0,5.0,14.0,4.0,15.0,14.9554,298.464,298.465,301.489,1.0,1.0,0.0,301.972,0.482788,18.7634,1.4961,0.0446633,1.21721,2.75797,302.486,305.256
14,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,13.0,305.256,20.0,10.0,10.0,7.0,16.0,15.5142,320.771,320.771,323.803,1.0,2.0,0.0,324.388,0.584862,19.4318,1.7267,0.485845,1.11514,3.32768,324.902,328.237
15,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,14.0,328.237,26.0,11.0,15.0,7.0,19.0,18.5143,346.751,346.752,349.784,0.0,2.0,0.0,350.06,0.276304,22.1232,1.8631,0.485783,1.4237,3.77258,350.568,354.35
16,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,15.0,354.35,19.0,6.0,13.0,4.0,15.0,14.5147,368.865,368.866,371.898,0.0,2.0,0.0,372.26,0.362443,18.2098,2.4102,0.48537,1.33756,4.23313,372.782,377.031
17,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,16.0,377.031,21.0,13.0,8.0,3.0,18.0,17.9741,395.005,395.006,398.028,0.0,2.0,1.0,398.404,0.375944,21.6729,2.2012,0.0259273,1.32406,3.55118,398.917,402.478
18,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,17.0,402.478,21.0,8.0,13.0,4.0,15.0,14.5149,416.993,416.993,420.025,0.0,2.0,0.0,420.412,0.38664,18.2342,5.4629,0.485226,1.31336,7.26149,420.927,428.192
