Trial,Resp,LR,Outcome,RT,respOnset
1,2,1,+2,2.460570373572409,188.33970488235354
1,1,1,+5,2.383195768110454,190.722900650464
1,2,1,+2,1.4664062615484,192.1893069120124
2,1,0,0,2.0658085513859987,215.13671142235398
2,1,0,0,0.9997515520080924,216.13646297436208
2,1,0,0,0.7833551065996289,216.9198180809617
2,1,0,0,0.6998689798638225,217.61968706082553
2,1,0,0,0.8672905554994941,218.48697761632502
2,2,0,+3,0.5490994704887271,219.03607708681375
2,2,0,+3,0.7998810615390539,219.8359581483528
2,2,0,+3,0.7002408970147371,220.53619904536754
2,1,0,+8,0.8162306863814592,221.352429731749
2,2,0,+3,1.3000777820125222,222.65250751376152
2,1,0,+8,0.5832452308386564,223.23575274460018
2,1,0,+8,0.683263354934752,223.91901609953493
2,2,0,+3,0.483250517398119,224.40226661693305
2,1,0,+8,0.5998848378658295,225.00215145479888
2,2,0,+3,0.7999033397063613,225.80205479450524
2,2,0,+3,0.8497428670525551,226.6517976615578
2,1,0,0,0.3666932228952646,227.01849088445306
3,1,0,-5,1.4323348831385374,237.11717426031828
3,2,0,-3,0.8835295494645834,238.00070380978286
3,1,0,-5,0.7498806845396757,238.75058449432254
3,2,0,-3,0.9332255972549319,239.68381009157747
3,1,0,-5,0.6511806948110461,240.33499078638852
3,2,0,-3,0.7153052361682057,241.05029602255672
3,1,0,-5,0.8499316582456231,241.90022768080235
3,2,0,-3,0.750081934966147,242.6503096157685
3,1,0,-5,0.8163341442123055,243.4666437599808
3,2,0,-3,0.8163851173594594,244.28302887734026
3,1,0,-5,0.5333894668146968,244.81641834415495
3,2,0,-3,0.6334910364821553,245.4499093806371
3,1,0,-5,0.48312478233128786,245.9330341629684
3,2,0,-3,0.4665965624153614,246.39963072538376
3,1,0,-5,0.5833875797688961,246.98301830515265
3,2,0,-3,0.6167309805750847,247.59974928572774
3,1,0,-5,0.7497073756530881,248.34945666138083
3,2,0,-3,0.6165837245061994,248.96604038588703
3,1,0,-5,0.4499422302469611,249.415982616134
3,2,0,-3,0.3332165349274874,249.74919915106148
4,1,0,+15,1.1493294164538383,261.63123838882893
4,2,0,-5,1.299627705477178,262.9308660943061
4,1,0,+10,0.9996292153373361,263.93049530964345
4,2,0,+20,1.3837587414309382,265.3142540510744
4,1,0,+15,0.8164674295112491,266.13072148058563
4,2,0,+20,1.0331032611429691,267.1638247417286
4,1,0,+15,0.9166815178468823,268.0805062595755
4,2,0,+20,0.8498248029500246,268.9303310625255
4,1,0,+15,1.2666018484160304,270.19693291094154
4,2,0,-5,0.8667340017855167,271.06366691272706
4,1,0,+15,1.0665550287812948,272.13022194150835
4,2,0,+20,0.9006819110363722,273.0309038525447
4,1,0,+15,0.9488057121634483,273.9797095647082
4,2,0,+20,0.8833569949492812,274.86306655965745
4,1,0,+15,1.0831957682967186,275.9462623279542
4,2,0,+20,0.8998927669599652,276.84615509491414
4,1,0,+10,0.9166222382336855,277.7627773331478
5,2,1,-12,1.7659890344366431,286.678382367827
5,1,1,-7,1.083060217089951,287.76144258491695
5,2,1,-12,1.2999656395986676,289.0614082245156
5,1,1,-7,1.1000086851418018,290.1614169096574
5,2,1,-12,0.8499618638306856,291.0113787734881
5,1,1,-7,0.867663606069982,291.8790423795581
5,2,1,-12,1.0152523750439286,292.894294754602
5,1,1,-7,0.9832486286759377,293.87754338327795
5,2,1,-12,0.9331670720130205,294.810710455291
5,1,1,-7,0.9331085477024317,295.7438190029934
5,2,1,0,1.0666939774528146,296.8105129804462
5,1,1,-7,0.7831595204770565,297.5936725009233
5,2,1,0,1.8331795325502753,299.42685203347355
6,2,1,+20,0.8996069384738803,310.8090687347576
6,2,1,+20,1.4995691804215312,312.30863791517913
6,2,1,+20,0.9499059822410345,313.25854389742017
6,1,1,+18,0.5832750601693988,313.84181895758957
6,2,1,+20,0.8832682631909847,314.72508722078055
6,1,1,+18,0.8164700726047158,315.54155729338527
6,2,1,+20,0.749888613820076,316.29144590720534
6,1,1,+18,0.866797436028719,317.15824334323406
6,1,1,+18,1.0830303877592087,318.24127373099327
6,1,1,+18,0.5832048300653696,318.82447856105864
6,2,1,+20,0.7334007937461138,319.55787935480475
6,2,1,+20,0.7165897665545344,320.2744691213593
6,2,1,+20,0.6331700924783945,320.9076392138377
6,2,1,+20,0.5499720592051744,321.45761127304286
6,1,1,+18,0.516963193193078,321.97457446623594
6,2,1,+20,0.4829439213499427,322.4575183875859
6,1,1,+18,0.550118182785809,323.0076365703717
6,2,1,+20,0.5660199970006943,323.5736565673724
6,1,1,+18,0.6177806556224823,324.19143722299486
