TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,0.0,0.0300026,6.09509,6.06509,6.09541,9.12818,0.0,2.0,0.0,9.29602,0.16784,9.56602,1.783,1.53216,3.31516,9.61077,12.9282
2,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,1.0,12.9535,18.9938,6.04032,18.994,22.0268,1.0,2.0,0.0,22.2001,0.173257,9.54659,1.1412,1.52674,2.66794,22.5138,25.1932
3,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,2.0,25.2289,31.2921,6.06326,31.2924,34.3253,0.0,1.0,0.0,34.544,0.218735,9.61511,1.2203,1.48127,2.70157,34.859,37.5752
4,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,3.0,37.6042,43.6408,6.03656,43.641,46.6737,1.0,2.0,0.0,47.0801,0.40638,9.77585,1.0075,1.29362,2.30112,47.3983,49.7072
5,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,4.0,49.7253,55.7893,6.06401,55.7895,58.8225,1.0,1.0,1.0,58.8881,0.065602,9.46279,3.1124,1.6344,4.7468,59.2034,63.9553
6,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,5.0,63.9777,70.021,6.04331,70.0212,73.0542,1.0,2.0,0.0,73.248,0.193768,9.57028,2.5659,1.50623,4.07213,73.5569,77.6374
7,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,6.0,77.6659,83.7195,6.05366,83.7198,86.7524,0.0,1.0,0.0,87.0961,0.343689,9.73025,1.1604,1.35631,2.51671,87.4143,89.9357
8,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,7.0,89.9681,96.018,6.04989,96.0183,99.051,0.0,1.0,0.0,99.24,0.189058,9.57191,1.5147,1.51094,3.02564,99.5678,102.601
9,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,8.0,102.627,108.667,6.03927,108.667,111.7,0.0,2.0,0.0,112.08,0.380361,9.75253,4.3408,1.31964,5.66044,112.391,118.066
10,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,9.0,118.09,124.131,6.04088,124.132,127.164,0.0,1.0,1.0,127.216,0.0514677,9.42544,1.6301,1.64853,3.27863,127.538,130.831
11,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,10.0,130.864,136.93,6.06604,136.93,139.963,0.0,1.0,0.0,140.264,0.300651,9.69997,1.0825,1.39935,2.48185,140.584,143.08
12,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,11.0,143.111,149.162,6.05061,149.162,152.195,0.0,1.0,1.0,152.296,0.10093,9.4849,2.1542,1.59907,3.75327,152.61,156.378
13,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,12.0,156.407,162.444,6.03696,162.444,165.477,1.0,2.0,0.0,165.488,0.0112006,9.38125,2.2412,1.6888,3.93,165.812,169.743
14,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,13.0,169.813,175.875,6.0621,175.876,178.908,0.0,1.0,1.0,179.032,0.123961,9.51858,1.61,1.57604,3.18604,179.345,182.542
15,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,14.0,182.565,188.607,6.04223,188.607,191.64,1.0,1.0,1.0,192.152,0.511563,9.88686,1.2245,1.18844,2.41294,192.467,194.89
16,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,15.0,194.916,200.956,6.03996,200.956,203.989,1.0,2.0,0.0,204.096,0.107209,9.47998,1.5139,1.59279,3.10669,204.417,207.539
17,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,16.0,207.564,213.621,6.05705,213.621,216.654,1.0,2.0,0.0,216.936,0.281727,9.67191,1.4355,1.41827,2.85377,217.269,220.137
18,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,17.0,220.162,226.22,6.05722,226.22,229.253,1.0,2.0,0.0,229.504,0.25107,9.64137,1.8199,1.44893,3.26883,229.817,233.103
