TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,0.0,0.0579764,6.12002,6.06204,6.12034,9.15324,0.0,2.0,0.0,9.49584,0.342599,9.73786,2.3911,1.3574,3.7485,9.80913,13.5698
2,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,1.0,13.6009,19.6351,6.03418,19.6353,22.6681,1.0,2.0,0.0,23.2238,0.555783,9.92294,3.4263,1.14422,4.57052,23.5434,28.1181
3,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,2.0,28.1462,34.2002,6.05405,34.2005,37.2332,0.0,1.0,0.0,37.5758,0.342556,9.7296,1.1231,1.35744,2.48054,37.8913,40.3832
4,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,3.0,40.4103,46.4655,6.05511,46.4657,49.4985,1.0,2.0,0.0,49.7438,0.245322,9.6335,1.1622,1.45468,2.61688,50.0587,52.6818
5,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,4.0,52.7031,58.764,6.06094,58.7642,61.7972,1.0,2.0,0.0,62.1038,0.306612,9.70074,3.9403,1.39339,5.33369,62.4308,67.7801
6,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,5.0,67.819,73.8787,6.05961,73.8789,76.8954,1.0,1.0,0.0,77.1759,0.280442,9.65682,1.2245,1.41956,2.64406,77.5045,80.162
7,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,6.0,80.1911,86.2441,6.05292,86.2443,89.2772,0.0,2.0,0.0,89.5118,0.234573,9.62064,1.1342,1.46543,2.59963,89.8234,92.4272
8,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,7.0,92.4588,98.5094,6.05064,98.5096,101.542,0.0,2.0,0.0,101.816,0.273291,9.657,3.6229,1.42671,5.04961,102.134,107.192
9,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,8.0,107.224,113.275,6.05004,113.275,116.307,0.0,2.0,0.0,116.32,0.0124364,9.39539,3.1912,1.68756,4.87876,116.637,121.524
10,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,9.0,121.547,127.606,6.05913,127.606,130.639,0.0,2.0,0.0,130.88,0.24087,9.63303,1.1188,1.45913,2.57793,131.201,133.789
11,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,10.0,133.818,139.855,6.03627,139.855,142.888,0.0,1.0,0.0,142.96,0.0720685,9.4414,1.1239,1.62793,2.75183,143.278,146.038
12,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,11.0,146.064,152.12,6.05553,152.12,155.153,0.0,2.0,0.0,155.4,0.246817,9.63539,4.7413,1.45318,6.19448,155.728,161.936
13,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,12.0,161.962,168.018,6.05596,168.018,171.051,1.0,2.0,0.0,171.16,0.108668,9.49774,1.2493,1.59133,2.84063,171.526,174.368
14,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,13.0,174.4,180.45,6.0499,180.45,183.483,0.0,1.0,0.0,183.832,0.348868,9.73179,1.1584,1.35113,2.50953,184.153,186.666
15,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,14.0,186.698,192.748,6.05088,192.749,195.781,1.0,1.0,0.0,196.104,0.322255,9.70619,2.5049,1.37774,3.88264,196.416,200.314
16,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,15.0,200.35,206.414,6.06388,206.414,209.447,1.0,1.0,0.0,209.656,0.209175,9.60606,1.1057,1.49083,2.59653,209.981,212.58
17,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,16.0,212.616,218.662,6.04543,218.662,221.678,1.0,1.0,0.0,221.92,0.241217,9.60352,1.3975,1.45878,2.85628,222.243,225.112
18,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,17.0,225.145,231.211,6.06564,231.211,234.244,1.0,1.0,0.0,234.424,0.179863,9.57866,1.7448,1.52014,3.26494,234.741,238.01
