TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,0.0,6.35104,19.0,9.0,10.0,4.0,15.0,14.9882,21.3392,21.3401,24.3603,0.0,1.0,1.0,24.9588680267,0.598596155643,18.9078,1.2245,0.0119172,1.10140383244,2.33782,25.4711,27.8104
2,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,1.0,27.8107,23.0,13.0,10.0,3.0,17.0,16.6882,44.4989,44.4995,47.5243,1.0,2.0,0.0,47.838848114,0.314598411322,20.3281,1.3267,0.311867,1.38540160656,3.02397,48.3606,51.3908
3,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,2.0,51.3911,23.0,6.0,17.0,3.0,18.0,17.5143,68.9054,68.906,71.9382,0.0,1.0,0.0,72.1347732544,0.196589320898,21.0437,3.6695,0.48578,1.50341069698,5.65869,72.651,78.321
4,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,3.0,78.3213,27.0,18.0,9.0,3.0,18.0,17.5012,95.8226,95.8231,98.8516,1.0,2.0,0.0,98.9987106323,0.147113025188,20.9774,1.8808,0.498827,1.55288696289,3.93251,99.5096,103.451
5,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,4.0,103.452,10.0,3.0,7.0,1.0,15.0,14.5145,117.966,117.967,120.999,0.0,1.0,0.0,121.182632446,0.183491796255,18.0308,4.6191,0.485619,1.51650822163,6.62123,121.7,128.332
6,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,5.0,128.332,21.0,6.0,15.0,6.0,15.0,14.7771,143.109,143.11,146.129,1.0,2.0,0.0,146.34262085,0.213196441531,18.3105,1.2853,0.223008,1.48680353165,2.99511,146.866,149.863
7,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,6.0,149.863,20.0,10.0,10.0,2.0,15.0,14.5146,164.378,164.378,167.41,1.0,2.0,0.0,167.742630005,0.332288444042,18.1796,1.0887,0.485428,1.36771154404,2.94184,168.269,171.227
8,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,7.0,171.227,25.0,11.0,14.0,1.0,16.0,15.7716,186.999,186.999,190.024,1.0,2.0,0.0,190.622543335,0.598497629166,19.6954,1.3975,0.228522,1.10150241852,2.72752,191.144,193.874
9,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,8.0,193.875,17.0,4.0,13.0,2.0,15.0,14.5147,208.389,208.39,211.422,0.0,1.0,0.0,211.814559937,0.392679452896,18.24,1.0113,0.485407,1.30732059479,2.80403,212.328,215.138
10,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,9.0,215.139,22.0,9.0,13.0,1.0,15.0,14.8375,229.976,229.977,233.003,0.0,2.0,0.0,233.278488159,0.275732517242,18.4398,1.4411,0.162554,1.42426753044,3.02792,233.794,236.836
11,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,10.0,236.836,17.0,2.0,15.0,1.0,18.0,17.5145,254.35,254.351,257.383,1.0,NA,NA,NA,NA,2.0,5.0846,0.485604,NA,5.5702,259.39,264.966
12,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,11.0,264.967,10.0,5.0,5.0,2.0,16.0,15.5141,280.481,280.481,283.513,0.0,1,0,283.790477036,0.277173731476,19.1239,2.3911,0.485977,1.42282626852,4.2999,284.315,288.629
13,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,12.0,288.63,14.0,5.0,9.0,3.0,17.0,16.5147,305.145,305.145,308.177,0.0,2,0,308.446512287,0.269040266052,20.1167,1.5734,0.485353,1.43095973395,3.48971,308.962,312.46
14,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,13.0,312.461,25.0,4.0,21.0,4.0,19.0,18.5143,330.975,330.976,334.008,1.0,2,0,334.550501805,0.542840691283,22.3897,1.1477,0.485778,1.15715930872,2.79064,335.068,337.874
15,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,14.0,337.875,19.0,10.0,9.0,2.0,15.0,14.5144,352.389,352.39,355.422,0.0,1,0,355.470449019,0.0485236588866,17.8958,1.0098,0.485692,1.65147634111,3.14697,355.988,359.138
16,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,15.0,359.139,21.0,8.0,13.0,5.0,15.0,15.0141,374.153,374.153,377.186,0.0,2,0,377.278477142,0.0924600902945,18.4398,1.1749,-0.0139833,1.60753990971,2.76846,377.797,380.569
17,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,16.0,380.57,26.0,15.0,11.0,7.0,19.0,18.7345,399.304,399.305,402.333,0.0,1,1,402.630466992,0.29746983014,22.3609,2.5575,0.26555,1.40253016986,4.22558,403.151,407.383
18,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,17.0,407.383,23.0,5.0,18.0,2.0,16.0,15.989,423.372,423.373,426.397,1.0,1,0,426.718319464,0.3213910833,19.635,1.2297,0.0110624,1.3786089167,2.61937,427.236,429.863
