TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,0.5,1,0.5,-4,2,RR2,25,12,10.5,10,RR,0.2,1.0,0.0,68.9716,75.0262,6.05456,75.0265,78.0593,0.0,NA,NA,NA,NA,2.0,3.9403,NA,3.9403,80.0723,84.0259
2,0.8,1,2,0,0,0,SD1,18,20,18,16,SD,0.2,1.0,1.0,84.056,90.1078,6.05182,90.1081,93.1408,0.0,1,1,94.89371177,1.75286772475,11.1377,1.3679,-0.0528677247465,1.31503,95.2148,96.5408
3,0.9,0.75,1,0.25,-5,10,RR4,20,15,13.75,14.5,RR,0.1,1.0,2.0,96.578,102.64,6.06157,102.64,105.673,0.0,1,0,106.54176723,0.869036490098,10.2638,1.1749,0.830963509902,2.00586,106.863,108.873
4,0.6,1,2,0,0,0,SD3,-7,-12,-7,-7.2,SD,0.4,1.0,3.0,108.9,114.938,6.03836,114.938,117.971,1.0,1,1,118.397686185,0.426303030923,9.79784,3.1912,1.27369696908,4.4649,118.715,123.188
5,0.4,0.9,1,0.1,-2,2,RR3,5,8,4.3,4.4,RR,0.6,1.0,4.0,123.223,129.27,6.04691,129.27,132.303,0.0,2,1,132.869647793,0.566666793078,9.94665,1.3975,1.13333320692,2.53083,133.189,135.736
6,0.1,1,2,0,0,-5,MD1,-3,25,-3,-2,MD,0.9,1.0,5.0,135.764,141.802,6.03789,141.802,144.835,0.0,2,0,145.365714535,0.530966155231,9.90187,1.233,1.16903384477,2.40203,145.686,148.101
