TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,0.0,13.6365,16.0,9.0,7.0,3.0,16.0,15.8035,29.44,29.4407,32.4576,0.0,1.0,1.0,33.5402,1.08267,20.2037,1.2135,0.196656,0.617327,2.02748,34.0451,36.0741
2,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,1.0,36.0744,25.0,12.0,13.0,2.0,19.0,18.5136,54.588,54.5885,57.6212,1.0,1.0,0.0,58.7002,1.07901,22.9258,1.0098,0.48654,0.620992,2.11733,59.2237,61.3545
3,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,2.0,61.3548,23.0,6.0,17.0,2.0,17.0,16.8972,78.252,78.2525,81.2851,0.0,2.0,0.0,82.0682,0.783055,21.0134,2.4102,0.102839,0.916945,3.42998,82.5696,86.0016
4,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,3.0,86.0019,21.0,11.0,10.0,1.0,15.0,15.0218,101.024,101.024,104.049,1.0,1.0,1.0,105.428,1.37913,19.7264,1.0587,-0.0217664,0.320872,1.35781,105.953,107.315
5,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,4.0,107.316,18.0,11.0,7.0,2.0,15.0,14.9488,122.264,122.265,125.297,0.0,2.0,0.0,126.028,0.731402,19.0124,1.048,0.0513159,0.968598,2.06791,126.536,128.613
6,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,5.0,128.614,18.0,6.0,12.0,2.0,15.0,14.9305,143.544,143.545,146.577,0.0,1.0,0.0,147.1,0.52309,18.7867,1.5966,0.0696232,1.17691,2.84313,147.611,150.461
7,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,6.0,150.461,20.0,8.0,12.0,3.0,15.0,14.5005,164.962,164.962,167.992,0.0,2.0,0.0,168.492,0.500234,18.331,1.2377,0.499613,1.19977,2.93708,168.997,171.942
8,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,7.0,171.942,16.0,7.0,9.0,2.0,15.0,14.5144,186.456,186.457,189.489,1.0,2.0,1.0,190.676,1.18677,19.0342,1.3248,0.485714,0.513228,2.32374,191.186,193.523
9,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,8.0,193.523,25.0,20.0,5.0,2.0,19.0,18.6263,212.149,212.15,215.17,0.0,1.0,1.0,215.788,0.618342,22.5652,5.4629,0.373806,1.08166,6.91836,216.31,223.236
10,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,9.0,223.236,20.0,10.0,10.0,4.0,16.0,15.5313,238.767,238.768,241.8,0.0,1.0,1.0,242.996,1.19624,20.0602,5.4629,0.468767,0.503764,6.43543,243.495,249.933
11,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,10.0,249.933,23.0,15.0,8.0,4.0,18.0,17.5144,267.447,267.448,270.48,0.0,1.0,1.0,271.06,0.580438,21.4272,1.4961,0.48571,1.11956,3.10137,271.576,274.68
12,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,11.0,274.68,21.0,7.0,14.0,3.0,16.0,16.0043,290.684,290.685,293.71,0.0,1.0,0.0,294.404,0.693597,20.0239,4.653,-0.00421644,1.0064,5.65519,294.911,300.577
13,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,12.0,300.577,21.0,11.0,10.0,1.0,17.0,16.5144,317.091,317.092,320.124,0.0,2.0,0.0,320.564,0.439968,20.287,2.2012,0.485661,1.26003,3.94689,321.062,325.024
14,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,13.0,325.024,24.0,12.0,12.0,6.0,18.0,17.7157,342.74,342.74,345.771,0.0,2.0,0.0,346.564,0.792861,21.8397,1.8631,0.284413,0.907139,3.05465,347.064,350.121
15,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,14.0,350.121,23.0,16.0,7.0,1.0,17.0,16.7485,366.87,366.87,369.902,0.0,1.0,0.0,370.964,1.06228,21.1427,1.233,0.251582,0.63772,2.1223,371.473,373.602
16,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,15.0,373.602,21.0,10.0,11.0,4.0,18.0,17.5142,391.116,391.117,394.148,1.0,1.0,0.0,395.124,0.975585,21.822,1.3679,0.485909,0.724415,2.57822,395.621,398.215
17,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,16.0,398.216,19.0,6.0,13.0,2.0,15.0,14.5039,412.719,412.72,415.746,1.0,2.0,0.0,417.372,1.62556,19.4563,2.274,0.496201,0.0744427,2.84464,417.887,420.746
18,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,17.0,420.746,18.0,6.0,12.0,3.0,15.0,14.8488,435.595,435.596,438.627,1.0,1.0,1.0,440.084,1.45669,19.6375,1.7267,0.151295,0.243309,2.1213,440.603,442.727
