Trial,Resp,LR,Outcome,RT,respOnset
1,2,1,+32,10.899251258000731,202.8972753789276
1,1,1,+9,1.9665829688310623,204.86385834775865
1,1,1,+9,2.416290344670415,207.28014869242907
1,2,1,-15,1.5497024655342102,208.82985115796328
1,2,1,+32,0.9000037759542465,209.72985493391752
1,2,1,-15,0.8840113431215286,210.61386627703905
2,1,1,+10,2.08252858184278,222.32844278216362
2,1,1,-2,1.1339010894298553,223.46234387159348
2,2,1,+4,0.7657530475407839,224.22809691913426
2,2,1,+10,0.7665867451578379,224.9946836642921
2,2,1,+4,0.8165837246924639,225.81126738898456
2,1,1,+10,0.8345373123884201,226.64580470137298
2,1,1,-2,0.7153218500316143,227.3611265514046
2,1,1,-2,0.7833037562668324,228.14443030767143
2,2,1,+4,0.4164761137217283,228.56090642139316
2,2,1,+10,0.5665912758558989,229.12749769724905
2,2,1,+4,1.2501246016472578,230.3776222988963
2,2,1,+4,0.6496783010661602,231.02730059996247
2,1,1,+10,0.5333441570401192,231.5606447570026
2,1,1,-2,0.7998198941349983,232.3604646511376
2,1,1,+10,0.5834785774350166,232.9439432285726
2,1,1,+10,0.6166717000305653,233.56061492860317
2,1,1,-2,0.6496533807367086,234.21026830933988
3,1,0,+12,1.5494966842234135,243.99252125807106
3,2,0,+25,0.7161800917237997,244.70870134979486
3,2,0,+25,0.7000570148229599,245.40875836461782
3,1,0,+2,1.1667517479509115,246.57551011256874
3,1,0,+2,0.7999237291514874,247.37543384172022
3,2,0,-4,0.5332191772758961,247.90865301899612
3,2,0,-4,1.5331629179418087,249.44181593693793
3,2,0,+25,0.7165795713663101,250.15839550830424
3,1,0,+12,1.8833415154367685,252.041737023741
3,1,0,+12,0.6496994458138943,252.6914364695549
3,1,0,+12,0.633258068934083,253.32469453848898
3,1,0,+12,0.6999025829136372,254.02459712140262
3,1,0,+12,0.8163469824939966,254.84094410389662
3,2,0,-4,0.7500981707125902,255.5910422746092
3,2,0,+25,0.7501227147877216,256.34116498939693
3,1,0,+12,1.1996862292289734,257.5408512186259
4,1,0,+20,2.6491972636431456,267.32312266901135
4,2,0,+18,0.8998738881200552,268.2229965571314
4,2,0,+18,0.6499229744076729,268.8729195315391
4,2,0,+18,0.5832482520490885,269.45616778358817
4,1,0,+20,0.8333486877381802,270.28951647132635
4,1,0,+20,0.6331210061907768,270.9226374775171
4,1,0,+20,0.5001480113714933,271.4227854888886
4,1,0,0,0.5330832507461309,271.95586873963475
4,1,0,+20,1.1165576707571745,273.0724264103919
4,1,0,0,0.5333075318485498,273.6057339422405
4,2,0,+18,0.6999044716358185,274.3056384138763
4,2,0,+18,0.5166645273566246,274.8223029412329
4,2,0,+18,0.5164160784333944,275.3387190196663
4,2,0,+18,0.516732869669795,275.8554518893361
4,2,0,+18,0.4830598384141922,276.3385117277503
4,2,0,+18,0.4162635374814272,276.75477526523173
4,2,0,+18,0.45104891806840897,277.20582418330014
4,1,0,+20,0.4994725212454796,277.7052967045456
4,1,0,+20,0.48323956690728664,278.1885362714529
4,1,0,+20,0.3471930641680956,278.535729335621
4,1,0,0,0.3693140111863613,278.90504334680736
5,2,1,-2,0.9325957931578159,288.2038921043277
5,1,1,+2,0.7499278821051121,288.9538199864328
5,1,1,+2,0.40006154403090477,289.3538815304637
5,1,1,+2,0.48372060619294643,289.83760213665664
5,2,1,+9,0.5828393325209618,290.4204414691776
5,2,1,+9,0.7502843178808689,291.1707257870585
5,2,1,+9,0.3494521304965019,291.520177917555
5,2,1,-2,0.3498395271599293,291.8700174447149
5,2,1,+9,0.4002476930618286,292.27026513777673
5,2,1,-2,0.3832150250673294,292.65348016284406
5,1,1,+2,0.48310024105012417,293.1365804038942
5,1,1,+2,0.3668034765869379,293.5033838804811
5,1,1,+2,0.4498349968343973,293.9532188773155
5,2,1,-2,0.45023296773433685,294.40345184504986
5,2,1,+9,0.3996835872530937,294.80313543230295
5,2,1,+9,0.3665259536355734,295.1696613859385
5,2,1,-2,0.34999131597578526,295.5196527019143
5,2,1,-2,0.41685633920133114,295.93650904111564
5,1,1,+2,0.3831198737025261,296.31962891481817
5,1,1,+2,0.5997866671532393,296.9194155819714
5,1,1,+2,0.3500007539987564,297.26941633597016
5,1,1,+2,0.3301437832415104,297.5995601192117
5,1,1,+2,1.2197689954191446,298.8193291146308
5,2,1,-2,0.3831704705953598,299.2024995852262
5,2,1,-2,0.4167483504861593,299.61924793571234
5,2,1,-2,0.5000732503831387,300.1193211860955
5,2,1,-2,0.4665916543453932,300.58591284044087
5,2,1,-2,0.43328789807856083,301.01920073851943
5,2,1,+9,0.3999180644750595,301.4191188029945
6,1,0,-5,0.9993660431355238,313.0677878316492
6,2,0,-3,0.6340615600347519,313.70184939168394
6,2,0,-3,0.5824541989713907,314.2843035906553
6,2,0,-3,0.533450635150075,314.8177542258054
6,2,0,-3,0.5994453337043524,315.41719955950975
6,1,0,-5,0.44981574080884457,315.8670153003186
6,1,0,-5,0.4836560394614935,316.3506713397801
6,1,0,-5,0.44994260743260384,316.8006139472127
6,1,0,+25,0.4333906006067991,317.2340045478195
6,1,0,-5,2.0331051480025053,319.267109695822
6,1,0,-5,0.5998878590762615,319.86699755489826
6,2,0,-3,0.5000566355884075,320.36705419048667
6,2,0,-3,0.43318670615553856,320.8002408966422
6,2,0,-3,0.41670530661940575,321.2169462032616
6,2,0,-3,0.38302208110690117,321.5999682843685
6,2,0,-3,0.35002303309738636,321.9499913174659
6,2,0,-3,0.36670190654695034,322.31669322401285
6,2,0,-3,0.34963072650134563,322.6663239505142
6,2,0,-3,0.716731358319521,323.3830553088337
6,2,0,-3,0.6334506347775459,324.01650594361126
6,2,0,-3,0.6167913954705,324.63329733908176
6,2,0,-3,0.7832950707525015,325.41659240983427
6,1,0,-5,0.766526710242033,326.1831191200763
6,1,0,-5,0.5505678821355104,326.7336870022118
6,1,0,-5,0.6000185012817383,327.33370550349355
6,1,0,-5,0.6165180243551731,327.9502235278487
6,1,0,-5,0.6819391809403896,328.6321627087891
6,1,0,-5,0.6170421075075865,329.2492048162967
