TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,0.0,0.0295446,6.06321,6.03367,6.06352,9.09617,0.0,1.0,0.0,9.9598,0.863631,10.2303,1.4355,0.836369,2.27187,10.276,12.563
2,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,1.0,12.5932,18.645,6.05174,18.6452,21.6781,1.0,2.0,0.0,22.6399,0.961829,10.3467,1.2245,0.738171,1.96267,22.9621,24.9281
3,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,2.0,24.958,31.0103,6.0523,31.0105,34.0432,0.0,1.0,0.0,34.232,0.188752,9.57401,3.1124,1.51125,4.62365,34.5514,39.1763
4,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,3.0,39.2037,45.2419,6.0382,45.2422,48.275,1.0,1.0,1.0,49.2559,0.980903,10.3522,2.2412,0.719097,2.9603,49.5677,52.5417
5,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,4.0,52.564,58.607,6.043,58.6073,61.64,0.0,2.0,0.0,62.2319,0.591856,9.96782,1.1604,1.10814,2.26854,62.553,64.8232
6,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,5.0,64.8434,70.9054,6.06193,70.9056,73.9386,0.0,2.0,0.0,74.792,0.853305,10.2485,1.0075,0.846695,1.8542,75.1114,76.9722
7,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,6.0,76.9989,83.0377,6.0388,83.038,86.0706,1.0,2.0,0.0,86.9599,0.889307,10.261,2.5659,0.810693,3.37659,87.2705,90.6537
8,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,7.0,90.6789,96.719,6.04016,96.7193,99.7526,1.0,2.0,0.0,100.424,0.671199,10.0449,2.1542,1.0288,3.183,100.744,103.936
9,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,8.0,103.959,110.018,6.05838,110.018,113.051,1.0,2.0,0.0,114.312,1.26093,10.6524,1.0825,0.439072,1.52157,114.621,116.151
10,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,9.0,116.176,122.233,6.05737,122.233,125.266,1.0,2.0,0.0,126.128,0.861801,10.2523,1.1412,0.838199,1.9794,126.449,128.433
11,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,10.0,128.46,134.482,6.02176,134.482,137.515,0.0,1.0,1.0,138.184,0.669068,10.0239,1.8199,1.03093,2.85083,138.507,141.364
12,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,11.0,141.395,147.447,6.0522,147.447,150.48,0.0,1.0,0.0,151.024,0.544066,9.9293,1.6301,1.15593,2.78603,151.349,154.146
13,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,12.0,154.173,160.228,6.05562,160.229,163.262,1.0,2.0,0.0,164.6,1.33809,10.7271,4.3408,0.36191,4.70271,164.911,169.628
14,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,13.0,169.704,175.744,6.0403,175.744,178.777,1.0,1.0,0.0,179.328,0.551379,9.92436,1.2203,1.14862,2.36892,179.651,182.027
15,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,14.0,182.056,188.108,6.05216,188.109,191.141,1.0,2.0,1.0,191.656,0.514475,9.89956,1.783,1.18552,2.96852,191.977,194.958
