TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,0.0,0.0415112,6.10366,6.06215,6.10398,9.1365,0.0,2.0,0.0,9.53595,0.399446,9.79444,3.9403,1.30055,5.24085,9.85758,15.1031
2,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,1.0,15.1318,21.1853,6.05347,21.1855,24.2183,1.0,2.0,0.0,24.5358,0.31757,9.70403,2.5049,1.38243,3.88733,24.8571,28.7514
3,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,2.0,28.7762,34.8337,6.05741,34.8339,37.8666,1.0,1.0,1.0,38.2478,0.381214,9.77159,3.6229,1.31879,4.94169,38.5578,43.5163
4,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,3.0,43.5519,49.6154,6.06343,49.6156,52.6483,0.0,1.0,1.0,52.9359,0.287599,9.68398,1.1057,1.4124,2.5181,53.2589,55.7816
5,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,4.0,55.8136,61.8471,6.0335,61.8474,64.8801,0.0,2.0,0.0,65.1518,0.271747,9.63815,1.3975,1.42825,2.82575,65.4749,68.3133
6,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,5.0,68.3524,74.4123,6.05982,74.4125,77.4454,0.0,1.0,0.0,77.6958,0.250372,9.64334,1.2245,1.44963,2.67413,78.0228,80.7119
7,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,6.0,80.7385,86.7941,6.05563,86.7944,89.8273,1.0,2.0,0.0,90.1517,0.32442,9.71325,1.1231,1.37558,2.49868,90.4712,92.9773
8,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,7.0,93.006,99.0426,6.03657,99.0428,102.075,1.0,1.0,0.0,102.4,0.32435,9.6937,1.1188,1.37565,2.49445,102.721,105.226
9,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,8.0,105.257,111.308,6.05097,111.308,114.341,0.0,1.0,0.0,114.608,0.266771,9.65074,4.7413,1.43323,6.17453,114.922,121.107
10,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,9.0,121.134,127.19,6.05553,127.19,130.223,1.0,2.0,1.0,130.512,0.28903,9.67766,1.7448,1.41097,3.15577,130.825,133.989
11,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,10.0,134.015,140.071,6.05597,140.072,143.105,0.0,2.0,0.0,143.424,0.319174,9.70828,1.1342,1.38083,2.51503,143.743,146.271
12,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,11.0,146.297,152.337,6.03999,152.337,155.37,1.0,1.0,1.0,156.408,1.03805,10.4111,1.1622,0.661946,1.82415,156.725,158.553
13,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,12.0,158.583,164.635,6.05184,164.635,167.668,1.0,2.0,0.0,168.008,0.339328,9.72436,1.2493,1.36067,2.60997,168.363,170.985
14,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,13.0,171.009,177.067,6.05835,177.067,180.1,1.0,2.0,0.0,180.384,0.283524,9.67489,3.4263,1.41648,4.84278,180.707,185.566
15,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,14.0,185.591,191.649,6.058,191.649,194.682,0.0,1.0,1.0,195.328,0.645777,10.0368,1.1584,1.05422,2.21262,195.642,197.865
16,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,15.0,197.903,203.964,6.06115,203.964,206.997,1.0,1.0,0.0,207.32,0.322788,9.71703,1.1239,1.37721,2.50111,207.644,210.147
17,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,16.0,210.181,216.246,6.06448,216.246,219.279,0.0,1.0,1.0,219.744,0.464747,9.86218,2.3911,1.23525,3.62635,220.062,223.695
18,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,17.0,223.724,229.761,6.03647,229.761,232.794,0.0,1.0,0.0,233.04,0.245532,9.61508,3.1912,1.45447,4.64567,233.358,238.01
