TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,0.0,0.0280184,6.08849,6.06048,6.08881,9.12153,0.0,1.0,1.0,9.40789,0.286359,9.67987,3.1124,1.41364,4.52604,9.73111,14.2714
2,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,1.0,14.3099,20.3702,6.06034,20.3705,23.4033,1.0,2.0,1.0,23.6399,0.236587,9.63,1.2245,1.46341,2.68791,23.9638,26.6531
3,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,2.0,26.6827,32.7356,6.05291,32.7358,35.7684,1.0,1.0,1.0,36.0639,0.295486,9.6812,1.5147,1.40451,2.91921,36.3837,39.3181
4,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,3.0,39.344,45.4006,6.05658,45.4008,48.4337,0.0,2.0,0.0,48.7999,0.366168,9.75586,1.5139,1.33383,2.84773,49.1147,51.967
5,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,4.0,51.9946,58.0491,6.05448,58.0494,61.0821,0.0,1.0,0.0,61.3919,0.30972,9.69723,1.4355,1.39028,2.82578,61.7079,64.5488
6,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,5.0,64.5775,70.6311,6.05359,70.6313,73.664,0.0,2.0,0.0,73.9918,0.327794,9.71434,2.5659,1.37221,3.93811,74.3138,78.2638
7,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,6.0,78.2868,84.3461,6.05925,84.3463,87.3792,1.0,1.0,1.0,87.6399,0.260718,9.65307,1.2203,1.43928,2.65958,87.9497,90.6124
8,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,7.0,90.6331,96.6946,6.06146,96.6948,99.7277,1.0,1.0,1.0,100.024,0.296143,9.69069,1.6301,1.40386,3.03396,100.338,103.378
9,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,8.0,103.407,109.46,6.05283,109.46,112.493,0.0,1.0,0.0,112.784,0.290839,9.67671,2.1542,1.40916,3.56336,113.105,116.676
10,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,9.0,116.706,122.742,6.03627,122.742,125.775,1.0,1.0,0.0,126.424,0.649043,10.0181,1.8199,1.05096,2.87086,126.743,129.624
11,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,10.0,129.649,135.707,6.05725,135.707,138.74,0.0,1.0,1.0,139.12,0.380034,9.77034,1.1604,1.31997,2.48037,139.439,141.923
12,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,11.0,141.952,148.005,6.05359,148.006,151.038,1.0,1.0,0.0,151.624,0.585292,9.97198,1.0075,1.11471,2.12221,151.94,154.072
13,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,12.0,154.096,160.154,6.05804,160.154,163.187,1.0,2.0,0.0,163.52,0.332829,9.72384,2.2412,1.36717,3.60837,163.886,167.504
14,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,13.0,167.53,173.586,6.05576,173.586,176.619,1.0,2.0,0.0,176.872,0.252948,9.64177,1.1412,1.44705,2.58825,177.183,179.785
15,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,14.0,179.82,185.884,6.06461,185.885,188.917,0.0,2.0,1.0,189.736,0.818484,10.2161,1.61,0.881516,2.49152,190.055,192.55
16,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,15.0,192.575,198.633,6.05745,198.633,201.666,1.0,2.0,0.0,201.952,0.285888,9.67636,1.0825,1.41411,2.49661,202.27,204.782
17,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,16.0,204.803,210.865,6.06215,210.865,213.898,0.0,2.0,0.0,214.2,0.301949,9.69711,1.783,1.39805,3.18105,214.517,217.714
18,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,17.0,217.739,223.796,6.05789,223.797,226.83,0.0,2.0,0.0,227.104,0.274101,9.66501,4.3408,1.4259,5.7667,227.424,233.196
