TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,0.0,5.37516,20.0,12.0,8.0,3.0,16.0,15.5112,20.8864,20.8871,23.9191,1.0,2.0,0.0,24.5028,0.583681,19.4277,4.6191,0.488928,1.11632,6.22435,25.0186,31.2522
2,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,1.0,31.2525,16.0,6.0,10.0,2.0,16.0,15.9742,47.2267,47.2273,50.2492,1.0,2.0,0.0,50.7827,0.533477,19.8302,1.0098,0.0258329,1.16652,2.20216,51.2944,53.499
3,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,2.0,53.4993,19.0,11.0,8.0,2.0,15.0,14.5127,68.012,68.0126,71.0303,1.0,2.0,1.0,71.4227,0.392442,18.2234,1.3975,0.487355,1.30756,3.19241,71.9328,75.1302
4,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,3.0,75.1305,16.0,8.0,8.0,2.0,16.0,15.5144,90.6449,90.6455,93.6777,1.0,1.0,1.0,95.6066,1.92899,20.7761,1.1749,0.485638,-0.228991,1.43155,96.1154,97.5608
5,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,4.0,97.5611,21.0,15.0,6.0,1.0,15.0,14.8726,112.434,112.434,115.458,1.0,1.0,1.0,115.775,0.316124,18.5135,2.5575,0.127503,1.38388,4.06888,116.283,120.358
6,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,5.0,120.359,14.0,7.0,7.0,1.0,17.0,16.5142,136.873,136.873,139.906,1.0,2.0,1.0,140.751,0.845039,20.6921,1.2853,0.485896,0.854961,2.62616,141.263,143.905
7,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,6.0,143.906,21.0,9.0,12.0,1.0,15.0,14.8475,158.753,158.754,161.786,1.0,1.0,0.0,162.102,0.316132,18.4968,3.6695,0.152549,1.38387,5.20592,162.619,167.836
8,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,7.0,167.836,22.0,14.0,8.0,2.0,18.0,17.5141,185.35,185.351,188.383,0.0,1.0,1.0,188.727,0.343301,21.1903,1.4411,0.485989,1.3567,3.28379,189.238,192.533
9,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,8.0,192.533,9.0,4.0,5.0,1.0,19.0,18.514,211.047,211.048,214.08,1.0,1.0,0.0,214.382,0.302243,22.149,2.3911,0.486096,1.39776,4.27495,214.891,219.18
10,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,9.0,219.18,19.0,9.0,10.0,3.0,19.0,18.5142,237.694,237.695,240.727,1.0,1.0,1.0,241.094,0.36707,22.2141,1.2297,0.485875,1.33293,3.04851,241.603,244.66
11,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,10.0,244.661,11.0,7.0,4.0,1.0,17.0,16.5144,261.175,261.176,264.208,0.0,2.0,0.0,265.31,1.10279,20.9498,1.0887,0.485717,0.59721,2.17163,265.819,268.008
12,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,11.0,268.008,13.0,6.0,7.0,1.0,18.0,17.514,285.522,285.522,288.555,1.0,1.0,1.0,289.782,1.22745,22.0744,1.8808,0.486051,0.472546,2.8394,290.298,293.155
13,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,12.0,293.155,12.0,7.0,5.0,1.0,15.0,14.5145,307.67,307.67,310.702,1.0,1.0,1.0,311.502,0.800116,18.6473,1.5734,0.485557,0.899884,2.95884,312.013,314.986
14,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,13.0,314.986,20.0,10.0,10.0,2.0,16.0,15.5141,330.5,330.501,333.533,0.0,2.0,0.0,333.822,0.289409,19.1365,1.3267,0.485942,1.41059,3.22323,334.335,337.566
15,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,14.0,337.567,10.0,5.0,5.0,1.0,15.0,14.5144,352.081,352.082,355.114,0.0,1.0,1.0,355.51,0.396476,18.2437,1.1477,0.48568,1.30352,2.9369,356.02,358.964
16,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,15.0,358.964,21.0,14.0,7.0,2.0,15.0,14.7341,373.698,373.699,376.728,0.0,2.0,1.0,377.142,0.414186,18.4783,5.0846,0.26601,1.28581,6.63642,377.658,384.311
