TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,0.0,0.0519083,6.1162,6.06429,6.11655,9.14915,0.0,2.0,1.0,9.47196578979,0.322818219662,9.72006,1.8199,1.37718176842,3.19708,9.79877,12.9991
2,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,1.0,13.0582,19.1146,6.05639,19.1149,22.1473,1.0,2.0,0.0,22.1521015167,0.00479489658028,9.39386,1.0075,1.69520509243,2.70271,22.4823,25.1975
3,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,2.0,25.2229,31.2632,6.04024,31.2634,34.2963,0.0,2.0,0.0,35.4404983521,1.14424562454,10.5176,1.61,0.555754363537,2.16575,35.7608,37.9294
4,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,3.0,37.9597,43.9784,6.01868,43.9786,47.0114,1.0,1.0,0.0,47.1606559753,0.149235337973,9.50095,1.783,1.55076467991,3.33376,47.4789,50.828
5,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,4.0,50.8536,56.8935,6.03985,56.8937,59.9264,1.0,1.0,0.0,59.9998931885,0.0735338255763,9.44627,3.1124,1.62646615505,4.73887,60.3202,65.0596
6,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,5.0,65.0947,71.1585,6.06381,71.1588,74.1916,1.0,1.0,1.0,75.1683502197,0.976774275303,10.3736,2.5659,0.723225712776,3.28913,75.4859,78.7912
7,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,6.0,78.8184,84.8736,6.05524,84.8739,87.9065,0.0,2.0,0.0,87.9524765015,0.0459530726075,9.4341,1.0825,1.65404689312,2.73655,88.2643,91.0067
8,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,7.0,91.039,97.1055,6.06647,97.1058,100.139,0.0,NA,NA,NA,NA,2.0,1.6301,NA,1.6301,102.153,103.788
9,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,8.0,103.82,109.871,6.05091,109.871,112.903,0.0,2,0,114.672371784,1.76914796291,11.1527,2.1542,-0.0691479629138,2.08505,114.991,117.087
10,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,9.0,117.117,123.169,6.05229,123.169,126.202,0.0,1,0,126.688002867,0.485874897742,9.87115,1.1604,1.21412510226,2.37453,127.007,129.385
11,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,10.0,129.415,135.468,6.05263,135.468,138.501,1.0,1,1,138.743821365,0.243098109378,9.6289,1.4355,1.45690189062,2.8924,139.065,141.967
12,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,11.0,141.997,148.016,6.01841,148.016,151.049,1.0,2,0,151.215807337,0.166567803477,9.5184,1.5139,1.53343219652,3.04733,151.531,154.583
13,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,12.0,154.609,160.648,6.03929,160.648,163.681,1.0,2,0,164.271876927,0.590863832738,9.96306,2.2412,1.10913616726,3.35034,164.59,167.948
14,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,13.0,167.975,174.029,6.05473,174.03,177.046,1.0,2,0,177.311754727,0.265466363053,9.63719,1.5147,1.43453363695,2.94923,177.633,180.596
15,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,14.0,180.637,186.695,6.05774,186.695,189.728,0.0,1,1,190.255812759,0.527790500142,9.91855,1.2245,1.17220949986,2.39671,190.57,192.978
16,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,15.0,193.006,199.06,6.05393,199.061,202.093,1.0,2,0,202.503752963,0.41058645444,9.79733,1.1412,1.28941354556,2.43061,202.815,205.26
17,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,16.0,205.285,211.342,6.05756,211.342,214.375,1.0,1,1,215.135725508,0.760536481626,10.1511,1.2203,0.939463518374,2.15976,215.453,217.625
18,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,17.0,217.656,223.691,6.03502,223.691,226.724,1.0,2,1,227.823717047,1.09983533708,10.468,4.3408,0.600164662919,4.94096,228.142,233.09
