TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,0.0,5.26637,0.0,0.0,0.0,0.0,15.0,14.5037,19.7701,19.7708,22.803,0.0,2.0,0.0,24.7381973267,1.93519580364,19.7718,1.2297,0.49642,-0.235195830464,1.49092,25.2692,26.7698
2,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,1.0,26.7701,1.0,1.0,0.0,0.0,15.0,14.6842,41.4543,41.4548,44.4841,1.0,NA,NA,NA,NA,2.0,1.8808,0.31583,NA,2.19663,46.4956,48.7004
3,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,2.0,48.7007,10.0,10.0,0.0,0.0,15.0,14.5145,63.2151,63.2156,66.248,1.0,NA,NA,NA,NA,2.0,1.1477,0.485599,NA,1.6333,68.2582,69.8979
4,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,3.0,69.8982,1.0,1.0,0.0,0.0,16.0,15.5143,85.4125,85.413,88.4454,1.0,2,0,88.4980941618,0.0527008153149,18.8999,1.2245,0.485743,1.64729918469,3.35754,89.0168,92.3785
5,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,4.0,92.3788,0.0,0.0,0.0,0.0,16.0,15.5143,107.893,107.894,110.926,0.0,NA,NA,NA,NA,2.0,4.6191,0.485763,NA,5.10486,112.937,118.059
6,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,5.0,118.059,2.0,0.0,2.0,0.0,17.0,16.514,134.573,134.574,137.606,0.0,NA,NA,NA,NA,2.0,1.2853,0.486066,NA,1.77137,139.618,141.39
7,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,6.0,141.39,8.0,3.0,5.0,6.0,15.0,14.5145,155.904,155.905,158.937,0.0,2,0,160.826411085,1.88935150905,19.7364,5.0846,0.48561,-0.189351509046,5.38086,161.341,166.737
8,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,7.0,166.737,0.0,0.0,0.0,0.0,15.0,14.5144,181.251,181.252,184.284,1.0,1,1,185.202388122,0.917898869549,18.7655,1.4411,0.485675,0.782101130451,2.70888,185.71,188.434
9,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,8.0,188.434,2.0,0.0,2.0,0.0,18.0,17.514,205.948,205.949,208.981,0.0,NA,NA,NA,NA,2.0,2.3911,0.486054,NA,2.87715,210.988,213.881
10,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,9.0,213.881,7.0,1.0,6.0,1.0,18.0,17.5141,231.396,231.396,234.428,0.0,2,0,235.090376565,0.662026452541,21.509,1.0887,0.485948,1.03797354746,2.61262,235.606,238.229
11,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,10.0,238.229,0.0,0.0,0.0,0.0,16.0,15.5142,253.743,253.743,256.776,1.0,NA,NA,NA,NA,2.0,2.5575,0.485909,NA,3.04341,258.782,261.842
12,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,11.0,261.842,0.0,0.0,0.0,0.0,15.0,14.5144,276.357,276.357,279.39,0.0,2,1,279.850504127,0.460739733302,18.3081,1.1749,0.485693,1.2392602667,2.89985,280.363,283.273
13,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,12.0,283.273,4.0,4.0,0.0,0.0,19.0,18.514,301.787,301.788,304.82,1.0,1,1,305.266230964,0.446075634682,22.2929,1.5734,0.486103,1.25392436532,3.31343,305.779,309.103
14,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,13.0,309.104,0.0,0.0,0.0,0.0,16.0,15.5143,324.618,324.619,327.651,1.0,1,1,328.097685393,0.446928589314,19.2939,1.3975,0.485804,1.25307141069,3.13638,328.617,331.767
15,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,14.0,331.768,1.0,1.0,0.0,0.0,15.0,14.5145,346.282,346.283,349.315,0.0,NA,NA,NA,NA,2.0,1.0098,0.485618,NA,1.49542,351.321,352.832
16,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,15.0,352.832,1.0,1.0,0.0,0.0,15.0,14.5143,367.346,367.347,370.379,1.0,1,0,370.786167787,0.407009633258,18.2542,1.3267,0.485808,1.29299036674,3.1055,371.297,374.412
17,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,16.0,374.412,2.0,1.0,1.0,1.0,17.0,16.5144,390.927,390.927,393.96,0.0,2,1,395.489580852,1.52978374821,21.3771,3.6695,0.485669,0.170216251793,4.32539,396.011,400.343
18,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,17.0,400.343,1.0,0.0,1.0,0.0,19.0,18.514,418.857,418.857,421.89,0.0,2,0,423.322075893,1.43220370018,23.2791,1.0113,0.486086,0.267796299816,1.76518,423.832,425.606
