TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,0.0,0.0708224,6.13211,6.06129,6.13247,9.16508,0.0,1.0,1.0,10.5679,1.40278,10.797,1.1239,0.297225,1.42112,10.892,12.3153
2,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,1.0,12.3874,18.4475,6.06016,18.4478,21.4804,1.0,1.0,1.0,21.8159,0.335538,9.72855,1.1057,1.36446,2.47016,22.138,24.6139
3,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,2.0,24.772,30.8295,6.0575,30.8297,33.8625,0.0,2.0,0.0,34.2079,0.345409,9.73595,3.6229,1.35459,4.97749,34.525,39.5122
4,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,3.0,39.5783,45.6278,6.04944,45.628,48.6605,1.0,2.0,1.0,49.0959,0.435405,9.81752,1.1584,1.26459,2.42299,49.4247,51.8605
5,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,4.0,51.9164,57.9597,6.04333,57.9599,60.9927,0.0,2.0,1.0,61.5679,0.575204,9.95153,1.1342,1.1248,2.259,61.8873,64.1593
6,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,5.0,64.2328,70.2749,6.04208,70.2751,73.3081,1.0,1.0,0.0,73.6239,0.315853,9.69114,2.3911,1.38415,3.77525,73.9451,77.7244
7,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,6.0,77.7936,83.84,6.04635,83.8402,86.8729,1.0,1.0,1.0,87.1678,0.294902,9.67418,3.9403,1.4051,5.3454,87.4885,92.8393
8,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,7.0,92.9058,98.9546,6.04882,98.9549,101.988,0.0,2.0,0.0,102.192,0.203754,9.58601,1.3975,1.49625,2.89375,102.511,105.421
9,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,8.0,105.489,111.554,6.06472,111.554,114.587,1.0,2.0,0.0,114.92,0.33332,9.73084,1.2245,1.36668,2.59118,115.243,117.836
10,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,9.0,117.904,123.935,6.0316,123.936,126.968,0.0,2.0,0.0,127.272,0.303658,9.66807,1.1622,1.39634,2.55854,127.599,130.168
11,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,10.0,130.244,136.301,6.05696,136.301,139.334,0.0,2.0,1.0,139.76,0.426205,9.81625,1.2493,1.2738,2.5231,140.084,142.617
12,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,11.0,142.688,148.732,6.04397,148.733,151.765,1.0,2.0,0.0,153.024,1.25837,10.6354,3.1912,0.441632,3.63283,153.344,156.982
13,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,12.0,157.051,163.114,6.06294,163.114,166.147,1.0,2.0,1.0,166.36,0.212816,9.60874,4.7413,1.48718,6.22848,166.723,172.963
14,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,13.0,173.033,179.079,6.04574,179.079,182.112,0.0,2.0,0.0,182.4,0.287609,9.66648,2.5049,1.41239,3.91729,182.716,186.645
15,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,14.0,186.724,192.761,6.03642,192.761,195.794,0.0,2.0,0.0,196.104,0.31,9.67954,1.7448,1.39,3.1348,196.417,199.56
16,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,15.0,199.624,205.676,6.05181,205.676,208.709,1.0,1.0,0.0,209.088,0.378883,9.76366,1.1188,1.32112,2.43992,209.404,211.859
17,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,16.0,211.934,217.991,6.05647,217.991,221.024,0.0,1.0,0.0,221.312,0.287687,9.67727,3.4263,1.41231,4.83861,221.636,226.49
18,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,17.0,226.561,232.606,6.04474,232.606,235.622,1.0,2.0,1.0,235.92,0.297276,9.65895,1.1231,1.40272,2.52582,236.247,238.789
