TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,0.0,5.12159,10.0,5.0,5.0,9.0,15.0,14.7092,19.8308,19.8316,22.8536,1.0,2.0,0.0,23.0174,0.163801,18.1958,5.0846,0.290876,1.5362,6.91167,23.5388,30.453
2,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,1.0,30.4534,19.0,10.0,9.0,17.0,18.0,17.9151,48.3685,48.369,51.4001,1.0,1.0,1.0,52.2094,0.809224,22.056,1.1749,0.0849334,0.890776,2.15061,52.7336,54.9
3,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,2.0,54.9004,13.0,6.0,7.0,12.0,15.0,14.5145,69.4149,69.4154,72.4477,0.0,2.0,1.0,72.8013,0.353599,18.2009,1.3975,0.485564,1.3464,3.22946,73.322,76.5644
4,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,3.0,76.5646,16.0,8.0,8.0,15.0,15.0,14.9857,91.5503,91.5508,94.5784,0.0,2.0,0.0,94.9853,0.406901,18.7207,1.1477,0.0143896,1.2931,2.45519,95.4942,97.9618
5,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,4.0,97.9621,15.0,7.0,8.0,14.0,15.0,14.584,112.546,112.547,115.576,0.0,2.0,1.0,116.089,0.513183,18.4271,1.0887,0.416071,1.18682,2.69159,116.599,119.292
6,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,5.0,119.293,14.0,7.0,7.0,13.0,16.0,15.7863,135.079,135.079,138.107,0.0,2.0,0.0,139.745,1.63856,20.7528,1.2245,0.213781,0.0614392,1.49972,140.259,141.773
7,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,6.0,141.773,20.0,10.0,10.0,19.0,16.0,15.7892,157.563,157.563,160.587,1.0,1.0,1.0,160.961,0.374201,19.488,4.6191,0.210886,1.3258,6.15578,161.474,167.637
8,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,7.0,167.637,17.0,8.0,9.0,16.0,15.0,14.5583,182.196,182.196,185.218,1.0,1.0,1.0,185.593,0.375229,18.256,2.5575,0.441789,1.32477,4.32406,186.108,190.434
9,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,8.0,190.435,18.0,9.0,9.0,17.0,15.0,14.8578,205.292,205.293,208.315,1.0,1.0,1.0,208.801,0.485956,18.6666,1.2853,0.142249,1.21404,2.64159,209.313,211.965
10,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,9.0,211.965,20.0,10.0,10.0,19.0,17.0,16.8304,228.796,228.796,231.829,0.0,1.0,1.0,232.297,0.467839,20.6316,1.8808,0.169688,1.23216,3.28265,232.818,236.112
11,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,10.0,236.113,20.0,11.0,9.0,18.0,15.0,14.9975,251.11,251.111,254.143,0.0,1.0,1.0,255.681,1.53795,19.8685,1.5734,0.00253734,0.162049,1.73799,256.196,257.943
