TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,0.0,0.0710818,6.10996,6.03888,6.1103,9.14298,1.0,2.0,0.0,9.63992,0.496946,9.86884,1.2245,1.20305,2.42755,9.96293,12.393
2,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,1.0,12.4641,18.5084,6.04429,18.5086,21.5415,0.0,1.0,1.0,21.9852,0.443758,9.82115,3.1912,1.25624,4.44744,22.3049,26.758
3,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,2.0,26.8358,32.8903,6.05448,32.8905,35.9229,1.0,1.0,0.0,36.28,0.357058,9.74421,3.9403,1.34294,5.28324,36.6039,41.8893
4,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,3.0,41.9581,48.0049,6.04678,48.0051,51.038,0.0,1.0,1.0,51.4159,0.377928,9.75779,1.1584,1.32207,2.48047,51.7273,54.2212
5,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,4.0,54.2919,60.3369,6.04498,60.3371,63.37,0.0,1.0,1.0,63.6799,0.309919,9.68801,2.5049,1.39008,3.89498,63.9905,67.8864
6,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,5.0,67.9624,74.0188,6.0564,74.0191,77.0515,1.0,1.0,0.0,77.344,0.292433,9.68153,1.1188,1.40757,2.52637,77.6682,80.2016
7,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,6.0,80.2752,86.3338,6.05867,86.3341,89.367,0.0,1.0,1.0,89.7359,0.368879,9.76071,3.4263,1.33112,4.75742,90.0529,94.8166
8,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,7.0,94.884,100.932,6.04816,100.932,103.965,1.0,2.0,0.0,104.312,0.34685,9.72796,2.3911,1.35315,3.74425,104.636,108.382
9,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,8.0,108.451,114.514,6.06314,114.514,117.547,1.0,2.0,0.0,117.808,0.261208,9.65719,1.7448,1.43879,3.18359,118.133,121.33
10,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,9.0,121.402,127.462,6.06025,127.463,130.495,0.0,1.0,0.0,130.888,0.392506,9.78579,4.7413,1.30749,6.04879,131.201,137.262
11,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,10.0,137.333,143.394,6.06158,143.394,146.427,0.0,2.0,0.0,146.856,0.428847,9.82328,1.1622,1.27115,2.43335,147.18,149.627
12,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,11.0,149.696,155.759,6.06295,155.759,158.792,1.0,2.0,0.0,159.104,0.311592,9.70759,1.1239,1.38841,2.51231,159.421,161.942
13,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,12.0,162.007,168.041,6.03394,168.041,171.074,0.0,2.0,0.0,171.416,0.341798,9.70866,1.2493,1.3582,2.6075,171.728,174.341
14,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,13.0,174.441,180.506,6.06527,180.507,183.539,1.0,1.0,0.0,183.912,0.372494,9.77085,1.1057,1.32751,2.43321,184.228,186.673
15,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,14.0,186.743,192.805,6.062,192.805,195.837,0.0,2.0,0.0,196.128,0.290386,9.68468,1.1342,1.40961,2.54381,196.451,199.004
16,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,15.0,199.059,205.103,6.04431,205.104,208.136,0.0,1.0,1.0,208.528,0.391264,9.76869,1.1231,1.30874,2.43184,208.838,211.286
17,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,16.0,211.337,217.402,6.06497,217.402,220.435,0.0,2.0,1.0,220.864,0.428903,9.8269,3.6229,1.2711,4.894,221.187,226.085
18,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,17.0,226.151,232.2,6.04965,232.201,235.233,1.0,1.0,0.0,235.816,0.582346,9.96507,1.3975,1.11765,2.51515,236.137,238.667
