TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.3,1,2,0,0,-2,MD2,2,9,2,1.3,MD,0.7,1.0,0.0,221.043,38.0,29.0,9.0,7.0,18.0,17.649,238.692,238.693,241.698,1.0,2.0,0.0,242.298,0.600051,21.5548,2.134,0.351115,1.09995,3.58506,242.605,246.194
2,0.4,0.9,1,0.1,-2,2,RR3,5,8,4.3,4.4,RR,0.6,1.0,1.0,246.195,34.0,12.0,22.0,2.0,15.0,14.6237,260.818,260.819,263.828,0.0,2.0,1.0,264.441,0.613323,18.5461,1.1749,0.376399,1.08668,2.63798,264.748,267.39
3,0.7,1,2,0,0,-8,MD4,10,17,10,9.5,MD,0.3,1.0,2.0,267.39,27.0,15.0,12.0,3.0,15.0,14.7551,282.145,282.146,285.155,1.0,1.0,1.0,286.824,1.6687,19.7339,1.3975,0.244995,0.0313032,1.6738,287.132,288.808
4,0.9,0.75,1,0.25,-5,10,RR4,20,15,13.75,14.5,RR,0.1,1.0,3.0,288.809,30.0,16.0,14.0,3.0,15.0,14.5022,303.311,303.312,306.321,0.0,1.0,0.0,306.567,0.245963,18.0582,1.233,0.497874,1.45404,3.18491,306.875,310.062
5,0.4,1,2,0,0,0,SD2,3,8,3,3.2,SD,0.6,1.0,4.0,310.063,43.0,25.0,18.0,3.0,20.0,19.503,329.566,329.566,332.576,1.0,1.0,1.0,333.326,0.750321,23.5631,1.0587,0.497131,0.949679,2.50551,333.633,336.141
6,0.6,1,2,0,0,0,SD3,-7,-12,-7,-7.2,SD,0.4,1.0,5.0,336.142,37.0,19.0,18.0,3.0,16.0,15.6378,351.779,351.78,354.789,1.0,2.0,0.0,356.629,1.83976,20.7873,2.3911,0.362261,-0.139759,2.6136,356.937,359.552
