TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.2,1,2,0,0,0,SD4,-2,-6,-2,-1.2,SD,0.8,1.0,0.0,64.0698,70.0763,6.00648,70.0768,73.0844,1.0,NA,NA,NA,NA,2.0,1.727,NA,1.727,75.0968,76.8257
2,0.25,0.6,1,0.4,-2,4,RR1,10,10,5.2,5.5,RR,0.75,1.0,1.0,76.9077,82.9171,6.00932,82.9175,85.9237,1.0,1,0,86.6645580053,0.740902412974,10.0568,2.557,0.959097587026,3.5161,86.9801,90.4989
3,0.8,1,2,0,0,0,SD1,18,20,18,16,SD,0.2,1.0,2.0,90.5678,96.5803,6.01249,96.5806,99.5867,0.0,1,1,101.031893647,1.44517190033,10.7641,3.1912,0.254828099674,3.44603,101.345,104.797
4,0.1,1,2,0,0,-5,MD1,-3,25,-3,-2,MD,0.9,1.0,3.0,104.874,110.884,6.01035,110.885,113.891,0.0,2,0,114.951436307,1.06067048403,10.3776,4.7413,0.639329515968,5.38063,115.266,120.649
5,0.5,1,2,0,0,-15,MD3,9,32,9,8.5,MD,0.5,1.0,4.0,120.739,126.752,6.01275,126.752,129.757,1.0,NA,NA,NA,NA,2.0,3.9403,NA,3.9403,131.773,135.718
6,0.8,0.5,1,0.5,-4,2,RR2,25,12,10.5,10,RR,0.2,1.0,5.0,135.954,141.964,6.00966,141.964,144.97,0.0,2,1,145.605984261,0.635676672857,9.95155,1.3679,1.06432332714,2.43222,145.921,148.357
