TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,0.9,1,0.1,-2,2,RR3,5,8,4.3,4.4,RR,0.6,1.0,0.0,26.3533,32.4178,6.06445,32.4181,35.451,1.0,1.0,0.0,36.5688,1.11783,10.5155,4.7413,0.58217,5.32347,36.8896,42.2172
2,0.25,0.6,1,0.4,-2,4,RR1,10,10,5.2,5.5,RR,0.75,1.0,1.0,42.2543,48.3161,6.06175,48.3164,51.3492,0.0,1.0,0.0,51.8249,0.475731,9.87055,1.1749,1.22427,2.39917,52.1383,54.5491
3,0.8,1,2,0,0,0,SD1,18,20,18,16,SD,0.2,1.0,2.0,54.5831,60.6479,6.06482,60.6482,63.681,0.0,1.0,1.0,64.7448,1.06379,10.4617,1.0587,0.636212,1.69491,65.0551,66.7642
4,0.4,1,2,0,0,0,SD2,3,8,3,3.2,SD,0.6,1.0,3.0,66.787,72.8296,6.0426,72.8299,75.8629,1.0,1.0,1.0,76.5529,0.68997,10.0658,2.3911,1.01003,3.40113,76.8647,80.2794
5,0.1,1,2,0,0,-5,MD1,-3,25,-3,-2,MD,0.9,1.0,4.0,80.3066,86.3617,6.05504,86.3619,89.3947,1.0,1.0,1.0,89.8728,0.478113,9.86618,1.3975,1.22189,2.61939,90.1909,92.8109
6,0.2,1,2,0,0,0,SD4,-2,-6,-2,-1.2,SD,0.8,1.0,5.0,92.8366,98.8768,6.04027,98.8771,101.91,0.0,2.0,0.0,102.345,0.43485,9.80822,1.3679,1.26515,2.63305,102.657,105.293
