TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,0.0,2.00467,9.0,4.0,5.0,5.0,15.0,14.5251,16.5297,16.5305,19.5633,0.0,1.0,1.0,20.3403,0.776978,18.6356,1.2245,0.475057,0.923022,2.62258,20.8476,23.48
2,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,1.0,23.4803,21.0,12.0,9.0,11.0,19.0,18.5139,41.9942,41.9947,45.0269,1.0,1.0,1.0,45.3323,0.30542,22.1521,1.4411,0.486201,1.39458,3.32188,45.8433,49.1769
3,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,2.0,49.1772,18.0,9.0,9.0,8.0,15.0,14.5929,63.7701,63.7707,66.7911,1.0,2.0,0.0,67.1082,0.317114,18.2311,3.6695,0.407137,1.38289,5.45952,67.6196,73.0906
4,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,3.0,73.0909,16.0,8.0,8.0,8.0,15.0,14.5145,87.6055,87.606,90.6383,1.0,1.0,1.0,91.0203,0.38201,18.2293,1.3267,0.485548,1.31799,3.13024,91.5382,94.6716
5,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,4.0,94.6719,23.0,13.0,10.0,13.0,19.0,18.5144,113.186,113.187,116.219,1.0,2.0,0.0,116.596,0.377451,22.2244,1.3975,0.485663,1.32255,3.20571,117.112,120.319
6,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,5.0,120.319,22.0,8.0,14.0,9.0,18.0,17.5142,137.833,137.834,140.866,0.0,2.0,0.0,141.308,0.442234,21.2894,1.1477,0.485872,1.25777,2.89134,141.825,144.732
7,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,6.0,144.732,14.0,6.0,8.0,4.0,15.0,14.5148,159.247,159.248,162.28,1.0,2.0,0.0,162.636,0.35621,18.2038,1.2853,0.485304,1.34379,3.11439,163.15,166.28
8,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,7.0,166.28,16.0,7.0,9.0,9.0,18.0,17.5141,183.794,183.795,186.827,0.0,2.0,1.0,187.34,0.513131,21.36,1.0098,0.485974,1.18687,2.68264,187.863,190.56
9,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,8.0,190.561,15.0,9.0,6.0,6.0,15.0,14.5719,205.133,205.133,208.158,1.0,1.0,0.0,208.82,0.662223,18.5593,1.5734,0.428213,1.03778,3.03939,209.343,212.391
10,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,9.0,212.391,17.0,9.0,8.0,7.0,17.0,16.5145,228.906,228.906,231.939,0.0,1.0,1.0,232.436,0.497522,20.3447,1.0887,0.485621,1.20248,2.7768,232.946,235.738
11,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,10.0,235.739,18.0,10.0,8.0,8.0,15.0,14.5144,250.253,250.254,253.286,1.0,1.0,0.0,253.572,0.285971,18.1332,1.2297,0.485709,1.41403,3.12944,254.083,257.219
12,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,11.0,257.22,15.0,7.0,8.0,5.0,15.0,14.9152,272.135,272.135,275.167,0.0,2.0,1.0,275.508,0.341171,18.5883,1.8808,0.0849236,1.35883,3.32455,276.031,279.367
13,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,12.0,279.367,18.0,10.0,8.0,6.0,16.0,15.8887,295.256,295.256,298.281,1.0,1.0,0.0,298.716,0.435069,19.6491,2.5575,0.11137,1.26493,3.9338,299.23,303.164
14,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,13.0,303.164,18.0,6.0,12.0,5.0,16.0,15.5144,318.679,318.679,321.711,1.0,1.0,0.0,322.116,0.404729,19.2518,5.0846,0.485709,1.29527,6.86558,322.631,329.511
15,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,14.0,329.511,21.0,12.0,9.0,9.0,17.0,16.5143,346.026,346.026,349.058,0.0,2.0,1.0,349.436,0.377744,20.2247,1.0113,0.485781,1.32226,2.81934,349.954,352.775
16,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,15.0,352.775,21.0,8.0,13.0,4.0,18.0,17.5141,370.289,370.29,373.322,1.0,2.0,0.0,373.74,0.417844,21.2649,1.1749,0.485979,1.28216,2.94304,374.263,377.222
