TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,0.0,0.0288793,6.075,6.04612,6.07532,9.10801,0.0,1.0,1.0,9.50394,0.395925,9.77506,1.783,1.30408,3.08708,9.83064,12.9247
2,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,1.0,12.955,18.9902,6.03517,18.9906,22.0233,1.0,2.0,0.0,22.6879,0.664531,10.0328,1.6301,1.03547,2.66557,22.9999,25.6731
3,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,2.0,25.7045,31.7555,6.051,31.7558,34.7882,1.0,2.0,1.0,36.0805,1.2923,10.6759,1.2203,0.407704,1.628,36.4061,38.0382
4,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,3.0,38.0675,44.1206,6.05305,44.1208,47.1536,0.0,1.0,0.0,47.5838,0.430155,9.81626,1.1412,1.26984,2.41104,47.9014,50.3203
5,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,4.0,50.3504,56.4026,6.05216,56.4028,59.4356,1.0,1.0,0.0,59.7918,0.356143,9.74137,1.5147,1.34386,2.85856,60.1202,62.9854
6,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,5.0,63.014,69.0677,6.05373,69.068,72.1008,1.0,2.0,0.0,72.7999,0.699135,10.0859,1.61,1.00086,2.61086,73.117,75.734
7,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,6.0,75.7645,81.8162,6.05171,81.8165,84.8493,0.0,1.0,0.0,85.2318,0.38248,9.76727,2.5659,1.31752,3.88342,85.555,89.4491
8,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,7.0,89.4749,95.5313,6.05638,95.5315,98.5643,0.0,2.0,0.0,99.4638,0.899426,10.2889,1.2245,0.800574,2.02507,99.7812,101.814
9,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,8.0,101.836,107.896,6.06029,107.897,110.93,1.0,1.0,1.0,111.712,0.782108,10.1755,2.2412,0.917892,3.15909,112.029,115.196
10,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,9.0,115.221,121.278,6.0577,121.279,124.311,1.0,1.0,1.0,124.816,0.504343,9.89516,1.1604,1.19566,2.35606,125.137,127.495
11,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,10.0,127.52,133.577,6.05657,133.577,136.61,0.0,1.0,1.0,137.4,0.790068,10.1795,1.8199,0.909932,2.72983,137.712,140.443
12,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,11.0,140.471,146.525,6.05459,146.526,149.558,0.0,1.0,1.0,150.576,1.01724,10.4049,1.0075,0.682761,1.69026,150.899,152.592
13,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,12.0,152.62,158.674,6.05353,158.719,161.707,1.0,1.0,1.0,162.808,1.10067,10.4872,1.4355,0.599329,2.03483,163.13,165.174
14,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,13.0,165.203,171.256,6.05331,171.256,174.288,1.0,1.0,0.0,175.024,0.735592,10.1213,1.0825,0.964408,2.04691,175.347,177.405
15,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,14.0,177.43,183.488,6.05736,183.488,186.521,0.0,1.0,1.0,187.024,0.502762,9.89327,4.3408,1.19724,5.53804,187.341,192.887
16,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,15.0,192.911,198.969,6.05847,198.97,202.002,0.0,2.0,0.0,202.816,0.813223,10.2048,1.5139,0.886778,2.40068,203.135,205.552
17,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,16.0,205.578,211.634,6.05635,211.635,214.668,1.0,2.0,0.0,215.4,0.732083,10.1215,3.1124,0.967917,4.08032,215.712,219.8
18,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,17.0,219.826,225.883,6.05737,225.883,228.916,1.0,1.0,1.0,229.56,0.643967,10.0343,2.1542,1.05603,3.21023,229.883,233.099
