TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,0.0,0.101356,6.10786,6.00651,6.10825,9.11742,0.0,2.0,1.0,9.50357,0.386145,9.70221,1.4355,1.31385,2.74935,9.82353,12.5745
2,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,1.0,12.6557,18.6679,6.01218,18.6681,21.6723,1.0,2.0,0.0,22.047,0.374761,9.69137,1.0825,1.32524,2.40774,22.3639,24.7739
3,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,2.0,24.8351,30.8411,6.00598,30.8415,33.8506,1.0,1.0,1.0,34.2785,0.42798,9.74346,2.5659,1.27202,3.83792,34.5947,38.4355
4,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,3.0,38.4948,44.505,6.01025,44.5053,47.5093,1.0,1.0,1.0,47.9739,0.464591,9.77913,1.2245,1.23541,2.45991,48.2902,50.7509
5,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,4.0,50.8243,56.837,6.01264,56.8373,59.8463,0.0,1.0,0.0,60.3494,0.503102,9.82507,1.1412,1.1969,2.3381,60.6624,63.0044
6,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,5.0,63.0708,69.0844,6.01366,69.0847,72.0895,0.0,1.0,0.0,72.5809,0.491401,9.81013,1.61,1.2086,2.8186,72.893,75.7124
7,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,6.0,75.7892,81.7973,6.00809,81.7976,84.8033,0.0,2.0,0.0,85.1804,0.377098,9.69114,1.783,1.3229,3.1059,85.495,88.6045
8,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,7.0,88.6794,94.6869,6.00756,94.6872,97.6939,1.0,2.0,0.0,98.1238,0.429908,9.74441,1.2203,1.27009,2.49039,98.4422,100.934
9,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,8.0,101.043,107.051,6.00807,107.052,110.056,1.0,1.0,1.0,110.331,0.275593,9.58783,1.5147,1.42441,2.93911,110.64,113.58
10,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,9.0,113.657,119.666,6.00836,119.666,122.67,0.0,1.0,1.0,123.035,0.364377,9.67742,1.8199,1.33562,3.15552,123.354,126.513
11,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,10.0,126.59,132.6,6.01022,132.6,135.605,0.0,2.0,0.0,136.058,0.453438,9.76836,1.0075,1.24656,2.25406,136.38,138.636
12,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,11.0,138.712,144.725,6.013,144.726,147.73,0.0,2.0,0.0,148.058,0.327176,9.64536,1.1604,1.37282,2.53322,148.375,150.911
13,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,12.0,150.978,156.991,6.01342,156.991,159.995,1.0,2.0,0.0,160.321,0.326109,9.64354,1.5139,1.37389,2.88779,160.637,163.527
14,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,13.0,163.614,169.624,6.00999,169.624,172.627,0.0,1.0,0.0,173.065,0.437071,9.75096,2.2412,1.26293,3.50413,173.385,176.893
15,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,14.0,176.964,182.973,6.00888,182.973,185.978,1.0,1.0,1.0,186.304,0.325812,9.63997,3.1124,1.37419,4.48659,186.626,191.115
16,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,15.0,191.294,197.302,6.00811,197.302,200.309,1.0,1.0,1.0,200.791,0.482343,9.79781,1.6301,1.21766,2.84776,201.102,203.952
17,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,16.0,204.029,210.04,6.01139,210.04,213.044,0.0,2.0,0.0,213.423,0.378453,9.69406,4.3408,1.32155,5.66235,213.738,219.402
18,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,17.0,219.48,225.493,6.01289,225.493,228.498,0.0,1.0,1.0,228.798,0.299789,9.61832,2.1542,1.40021,3.55441,229.118,232.676
