TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.1,1,2,0,0,-5,MD5,-4,25,-4,-2,MD,0.9,1.0,0.0,14.7722,15.0,10.0,5.0,3.0,17.0,16.6569,31.4291,31.4299,34.4599,0.0,NA,NA,NA,NA,2.0,1.2135,0.343238,NA,1.55674,36.4675,38.0269
2,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,1.0,38.0273,13.0,6.0,7.0,4.0,15.0,14.5142,52.5414,52.542,55.5743,1.0,1,0,56.1079106946,0.533566175029,18.3806,5.4629,0.485917,1.16643382497,7.11525,56.6236,63.7403
3,0.9,1,2,0,0,-30,MD2,-1,2,-1,-1.2,MD,0.1,1.0,2.0,63.7406,18.0,10.0,8.0,12.0,19.0,18.5178,82.2584,82.2589,85.2874,1.0,2,0,86.0518682692,0.76450476516,22.6113,1.2377,0.482277,0.93549523484,2.65547,86.56,89.2207
4,0.5,0.3,1,0.7,35,30,RR5,-10,10,21.5,20,RR,0.5,1.0,3.0,89.221,17.0,9.0,8.0,5.0,16.0,15.6923,104.913,104.914,107.935,0.0,1,0,108.21984791,0.284944344312,19.2988,1.0098,0.30776,1.41505565569,2.73262,108.733,111.468
5,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,4.0,111.468,18.0,7.0,11.0,4.0,15.0,14.6176,126.086,126.087,129.116,1.0,1,1,129.347932745,0.232243130915,18.1796,5.4629,0.382439,1.46775686909,7.3131,129.858,137.182
6,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,5.0,137.182,18.0,12.0,6.0,5.0,16.0,15.6881,152.87,152.871,155.896,1.0,1,1,156.923934844,1.02800327726,20.0418,1.7267,0.31198,0.671996722743,2.71068,157.436,160.162
7,0.3,0.5,1,0.5,30,15,RR4,-8,5,11,12,RR,0.7,1.0,6.0,160.163,16.0,5.0,11.0,2.0,15.0,14.5145,174.677,174.678,177.71,0.0,1,0,178.23594871,0.525960943662,18.3732,1.233,0.485572,1.17403905634,2.89261,178.75,181.643
8,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,7.0,181.644,16.0,5.0,11.0,4.0,18.0,17.5142,199.158,199.158,202.191,1.0,2,0,202.604170379,0.4136574734,21.2607,1.8631,0.48588,1.2863425266,3.63532,203.125,206.773
9,0.2,1,2,0,0,-7,MD6,-2,24,-2,-0.8,MD,0.8,1.0,8.0,206.774,19.0,11.0,8.0,3.0,15.0,14.5149,221.288,221.289,224.321,0.0,2,0,224.747761323,0.426457839087,18.2742,1.3679,0.485189,1.27354216091,3.12663,225.266,228.405
10,0.8,1,2,0,0,0,SD7,3,4,3,3.2,SD,0.2,1.0,9.0,228.405,23.0,8.0,15.0,3.0,18.0,17.9332,246.338,246.339,249.368,0.0,2,0,249.659717796,0.291327725165,21.5549,1.4961,0.0668888,1.40867227484,2.97166,250.171,253.152
11,0.8,0.3,1,0.7,40,33,RR12,-25,18,20.5,21,RR,0.2,1.0,10.0,253.152,19.0,13.0,6.0,11.0,15.0,14.7147,267.867,267.867,270.899,0.0,1,0,271.211851883,0.312599870376,18.3598,1.5966,0.285407,1.38740012962,3.26941,271.735,275.016
12,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,11.0,275.016,21.0,10.0,11.0,19.0,17.0,16.5144,291.53,291.531,294.563,0.0,2,0,294.963654076,0.400559952483,20.2478,1.048,0.485701,1.29944004752,2.83314,295.482,298.33
13,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,12.0,298.33,16.0,4.0,12.0,1.0,16.0,15.5144,313.844,313.845,316.877,1.0,1,0,317.2516387,0.374425699934,19.2218,2.274,0.485634,1.32557430007,4.08521,317.764,321.86
14,0.3,1,2,0,0,-4,MD11,5,27,5,5.3,MD,0.7,1.0,13.0,321.86,19.0,9.0,10.0,9.0,15.0,14.5147,336.375,336.376,339.407,0.0,2,0,340.04366495,0.636311187409,18.4833,1.0587,0.485341,1.06368881259,2.60773,340.562,343.174
15,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,14.0,343.175,14.0,8.0,6.0,1.0,19.0,18.5162,361.691,361.692,364.721,0.0,2,1,365.419592288,0.698129087687,22.5448,2.4102,0.483886,1.00187091231,3.89596,365.936,369.838
16,0.6,1,2,0,0,-22,MD1,-6,4,-6,-6.4,MD,0.4,1.0,15.0,369.838,17.0,8.0,9.0,4.0,15.0,14.5143,384.353,384.353,387.385,1.0,2,0,387.851573002,0.466437223367,18.3131,4.653,0.485776,1.23356277663,6.37234,388.375,394.752
17,0.1,1,2,0,0,0,SD1,-3,-32,-3,-3.2,SD,0.9,1.0,16.0,394.753,19.0,8.0,11.0,2.0,15.0,14.514,409.267,409.267,412.299,0.0,1,1,412.667528432,0.368074413389,18.215,2.2012,0.486054,1.33192558661,4.01918,413.185,417.216
18,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,17.0,417.216,23.0,8.0,15.0,3.0,18.0,17.5144,434.73,434.731,437.763,1.0,2,1,438.139636918,0.376409131102,21.2235,1.3248,0.48571,1.3235908689,3.1341,438.654,441.796
