TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,samplingCount_total,samplingCount_risky,samplingCount_safe,switchCount,samplingDur_assigned,samplingDur_total,samplingEndTime,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,sampling_pad,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,0.0,7.13889,22.0,12.0,10.0,6.0,17.0,16.5055,23.6444,23.6454,26.6521,0.0,2.0,0.0,27.2738,0.62175,20.4349,2.5575,0.49464,1.07825,4.13039,27.7819,31.9146
2,0.8,1,2,0,0,0,SD4,-3,-4,-3,-3.2,SD,0.2,1.0,1.0,31.915,14.0,4.0,10.0,2.0,15.0,14.5011,46.4161,46.417,49.4207,1.0,1.0,1.0,49.9128,0.492103,18.2978,5.0846,0.499011,1.2079,6.79151,50.4322,57.2244
3,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,2.0,57.2248,26.0,6.0,20.0,4.0,19.0,19.0025,76.2273,76.228,79.2331,1.0,2.0,0.0,80.3355,1.10246,23.4107,1.2853,-0.00245003,0.597541,1.88039,80.8524,82.7356
4,0.25,0.25,1,0.75,10,6,RR1,-8,2,5.5,5,RR,0.75,1.0,3.0,82.736,19.0,11.0,8.0,6.0,16.0,15.5044,98.2404,98.2412,101.247,0.0,1.0,0.0,101.671,0.423459,19.2346,1.0098,0.495685,1.27654,2.78203,102.176,104.961
5,0.1,1,2,0,0,-1,MD10,2,42,2,3.3,MD,0.9,1.0,4.0,104.962,12.0,7.0,5.0,3.0,15.0,14.5063,119.468,119.469,122.478,1.0,1.0,1.0,123.07,0.591925,18.4079,1.3267,0.49384,1.10807,2.92861,123.58,126.511
6,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,5.0,126.511,19.0,10.0,9.0,3.0,16.0,15.6081,142.119,142.12,145.126,1.0,2.0,1.0,145.645,0.518253,19.4335,1.1477,0.39196,1.18175,2.72141,146.152,148.875
7,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,6.0,148.875,20.0,8.0,12.0,2.0,15.0,14.8028,163.678,163.679,166.683,0.0,1.0,1.0,167.108,0.425123,18.5327,1.2245,0.197291,1.27488,2.69667,167.617,170.316
8,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,7.0,170.316,12.0,5.0,7.0,2.0,18.0,17.5047,187.821,187.822,190.828,1.0,1.0,1.0,191.315,0.486466,21.2984,3.6695,0.495365,1.21353,5.3784,191.828,197.21
9,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,8.0,197.21,20.0,8.0,12.0,2.0,15.0,14.7795,211.989,211.99,214.997,0.0,2.0,0.0,215.578,0.580397,18.6677,1.3975,0.220564,1.1196,2.73767,216.083,218.824
10,0.7,0.1,1,0.9,30,38,RR11,-10,22,26,26.8,RR,0.3,1.0,9.0,218.825,19.0,5.0,14.0,2.0,18.0,17.5045,236.329,236.33,239.336,0.0,1.0,0.0,240.697,1.36051,22.172,1.2297,0.495607,0.339487,2.06479,241.215,243.284
11,0.8,0.1,1,0.9,35,40,RR7,-20,24,29.5,27.2,RR,0.2,1.0,10.0,243.284,19.0,7.0,12.0,4.0,15.0,14.503,257.787,257.788,260.792,0.0,1.0,0.0,261.288,0.495947,18.3034,1.8808,0.497137,1.20405,3.58199,261.808,265.393
12,0.4,1,2,0,0,0,SD11,8,22,8,8.8,SD,0.6,1.0,11.0,265.393,18.0,10.0,8.0,3.0,17.0,16.505,281.898,281.899,284.905,0.0,1.0,1.0,285.463,0.557161,20.3694,1.0887,0.495083,1.14284,2.72662,285.969,288.698
13,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,12.0,288.699,20.0,6.0,14.0,12.0,16.0,15.5038,304.203,304.203,307.21,1.0,2.0,0.0,307.774,0.563952,19.3749,1.1749,0.496252,1.13605,2.8072,308.293,311.104
14,0.8,1,2,0,0,0,SD6,12,14,12,11.2,SD,0.2,1.0,13.0,311.104,13.0,5.0,8.0,3.0,15.0,14.5006,325.605,325.605,328.614,0.0,2.0,0.0,329.069,0.454998,18.2648,1.5734,0.499527,1.245,3.31793,329.586,332.907
15,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,14.0,332.907,19.0,6.0,13.0,1.0,19.0,18.5076,351.415,351.415,354.419,0.0,1.0,1.0,354.98,0.560457,22.3725,4.6191,0.492537,1.13954,6.25118,355.495,361.748
16,0.6,0.5,1,0.5,50,25,RR6,-15,12,17.5,17.2,RR,0.4,1.0,15.0,361.749,13.0,5.0,8.0,1.0,15.0,14.5035,376.252,376.253,379.262,1.0,1.0,0.0,379.683,0.420771,18.2339,1.4411,0.496637,1.27923,3.21697,380.192,383.411
17,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,16.0,383.411,19.0,7.0,12.0,1.0,15.0,14.5007,397.912,397.912,400.92,0.0,2.0,0.0,401.402,0.482048,18.2907,1.0113,0.499441,1.21795,2.72869,401.922,404.653
18,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,17.0,404.653,16.0,8.0,8.0,3.0,18.0,17.5022,422.156,422.156,425.165,1.0,2.0,0.0,425.601,0.435727,21.2473,2.3911,0.497853,1.26427,4.15323,426.114,430.269
