Trial,Resp,LR,Outcome,RT
1,1,0,0,2.0159490117803216
1,1,0,0,0.4427882069721818
1,1,0,+14,0.3578298930078745
1,1,0,0,0.024884837679564953
1,1,0,0,0.36561825033277273
1,1,0,0,0.6530066756531596
1,1,0,0,0.4451967952772975
1,1,0,0,0.6459481809288263
1,2,0,0,0.7578963460400701
1,2,0,+12,0.34773451555520296
1,2,0,0,0.052756717428565025
1,2,0,0,0.4168755942955613
1,2,0,+12,0.010454079136252403
1,2,0,0,0.42198161873966455
1,2,0,+12,0.36024376563727856
1,2,0,0,0.080308030359447
2,1,0,+15,0.9717101380228996
2,1,0,+15,0.012707103043794632
2,1,0,+5,0.7366102309897542
2,1,0,+5,0.623549334704876
2,1,0,+5,0.151548458263278
2,1,0,+15,0.5742418179288507
2,1,0,+15,3.0215636380016804
2,1,0,+15,2.499479316174984
2,2,0,+30,1.5125179355964065
2,2,0,+30,1.2828567009419203
2,2,0,-8,0.29541881289333105
2,2,0,+30,2.409655872732401
2,2,0,-8,2.4925537295639515
2,2,0,+30,4.9058551443740726
2,2,0,+30,1.9033257309347391
2,2,0,-8,2.108889007009566
3,1,0,-12,1.4637311026453972
3,1,0,+30,1.0304873809218407
3,1,0,+30,6.077920586802065
3,1,0,+30,2.0288841733708978
3,1,0,+30,0.9048545556142926
3,1,0,+30,1.83670764695853
3,1,0,-12,1.1496477173641324
3,2,0,+12,4.598960142582655
3,2,0,0,0.6551305670291185
3,2,0,+12,0.19068168383091688
3,2,0,+12,0.18287293706089258
3,2,0,0,0.3958836141973734
3,2,0,+12,0.5039857430383563
3,2,0,0,4.941365483216941
4,1,1,+2,0.7750015100464225
4,1,1,+2,0.05748440604656935
4,1,1,+2,0.4131111139431596
4,1,1,+6,1.767805576324463
4,1,1,+6,3.718492773361504
4,1,1,+6,3.868773315101862
4,2,1,-8,1.980398272164166
4,2,1,-8,1.4021095437929034
4,2,1,-8,0.22338923998177052
4,2,1,+10,1.6641120817512274
4,2,1,+10,0.6895092958584428
4,2,1,-8,0.46773572359234095
5,1,1,+24,3.464291431941092
5,1,1,+40,0.19451073091477156
5,1,1,+40,0.3535239612683654
5,1,1,+40,3.7817152738571167
5,1,1,+24,0.6149997739121318
5,1,1,+40,1.6349379261955619
5,1,1,+40,4.995113727636635
5,1,1,+40,2.2385192792862654
5,2,1,+35,1.7880405066534877
5,2,1,-20,0.5764597272500396
5,2,1,+35,0.4322861758992076
5,2,1,+35,1.1348865749314427
5,2,1,-20,1.425535031594336
5,2,1,-20,1.0573775498196483
5,2,1,+35,0.6314834393560886
5,2,1,-20,1.9079476976767182
6,1,1,+10,0.7930702604353428
6,1,1,+10,0.3609751397743821
6,1,1,+10,0.3867861842736602
6,1,1,+10,0.2761795623227954
6,1,1,+10,0.2980294059962034
6,1,1,+10,0.5185618698596954
6,1,1,-37,0.8907908052206039
6,2,1,0,0.20516794826835394
6,2,1,0,1.1327842054888606
6,2,1,0,2.270925526507199
6,2,1,-5,1.39913231972605
6,2,1,-5,1.8454788476228714
6,2,1,0,4.555165304802358
6,2,1,0,1.2862526616081595
7,1,0,-10,0.946092794649303
7,1,0,-10,0.0939413383603096
7,1,0,-10,0.156324477866292
7,1,0,0,0.3897936139255762
7,1,0,0,0.11608645133674145
7,1,0,0,0.07972277980297804
7,2,0,0,0.10412771254777908
7,2,0,0,0.811181677505374
7,2,0,0,0.506226684898138
7,2,0,-8,0.05521741043776274
7,2,0,-8,0.11206370498985052
7,2,0,-8,0.1576388357207179
8,1,0,+18,1.038525697775185
8,1,0,+33,0.4090128531679511
8,1,0,+18,12.425557309761643
8,1,0,+33,5.052726888097823
8,1,0,+18,6.165127018466592
8,1,0,+18,1.3569754278287292
8,1,0,+33,1.1325561460107565
8,2,0,+40,3.627479194663465
8,2,0,+40,0.8420507926493883
8,2,0,-25,0.05407560709863901
8,2,0,+40,0.7356473999097943
8,2,0,-25,1.3912556068971753
8,2,0,-25,0.8019064059481025
8,2,0,-25,1.043093292042613
9,1,1,+22,0.7324889367446303
9,1,1,0,0.42388840205967426
9,1,1,0,0.06768399477005005
9,1,1,0,0.24066733662039042
9,1,1,+22,0.07919152453541756
9,1,1,0,1.7319893967360258
9,1,1,+22,0.39968509692698717
9,1,1,+22,1.7849771939218044
9,2,1,0,0.6304941782727838
9,2,1,0,0.08939413446933031
9,2,1,0,0.5187106365337968
9,2,1,0,0.28327317256480455
9,2,1,0,0.23758136853575706
